presence_id,region_id,nm_id,landscape_template_id,frequency_class,weight,stock_portions,rule,source_refs,confidence,status
nmp_water__fen,region_novgorod_land,nm_water,lt_fen,common,4,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_fen|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmp_water__floodplain_wet_grassland,region_novgorod_land,nm_water,lt_floodplain_wet_grassland,contextual,2,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_floodplain_wet_grassland|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmp_water__freshwater_marsh,region_novgorod_land,nm_water,lt_freshwater_marsh,ubiquitous,8,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_freshwater_marsh|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmp_water__gentle_hills,region_novgorod_land,nm_water,lt_gentle_hills,rare,1,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_gentle_hills|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmp_water__low_alluvial_riverbank,region_novgorod_land,nm_water,lt_low_alluvial_riverbank,ubiquitous,8,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_low_alluvial_riverbank|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmp_water__marsh_lake_margin,region_novgorod_land,nm_water,lt_marsh_lake_margin,ubiquitous,8,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_marsh_lake_margin|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmp_water__mesic_meadow,region_novgorod_land,nm_water,lt_mesic_meadow,rare,1,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_mesic_meadow|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmp_water__peat_swamp_forest,region_novgorod_land,nm_water,lt_peat_swamp_forest,common,4,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_peat_swamp_forest|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmp_water__raised_bog,region_novgorod_land,nm_water,lt_raised_bog,common,4,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_raised_bog|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmp_water__reedbed_marsh,region_novgorod_land,nm_water,lt_reedbed_marsh,ubiquitous,8,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_reedbed_marsh|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmp_water__reed_lake_shore,region_novgorod_land,nm_water,lt_reed_lake_shore,ubiquitous,8,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_reed_lake_shore|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmp_water__riparian_scrub_bank,region_novgorod_land,nm_water,lt_riparian_scrub_bank,ubiquitous,8,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_riparian_scrub_bank|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmp_water__rocky_lake_shore,region_novgorod_land,nm_water,lt_rocky_lake_shore,ubiquitous,8,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_rocky_lake_shore|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmp_water__sandy_lake_shore,region_novgorod_land,nm_water,lt_sandy_lake_shore,ubiquitous,8,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_sandy_lake_shore|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmp_water__scrub_meadow,region_novgorod_land,nm_water,lt_scrub_meadow,rare,1,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_scrub_meadow|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmp_water__seasonally_flooded_forest,region_novgorod_land,nm_water,lt_seasonally_flooded_forest,contextual,2,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_seasonally_flooded_forest|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmp_water__seasonal_sedge_marsh,region_novgorod_land,nm_water,lt_seasonal_sedge_marsh,ubiquitous,8,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_seasonal_sedge_marsh|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmp_water__shrub_swamp,region_novgorod_land,nm_water,lt_shrub_swamp,common,4,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_shrub_swamp|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmp_water__steep_eroding_riverbank,region_novgorod_land,nm_water,lt_steep_eroding_riverbank,ubiquitous,8,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_steep_eroding_riverbank|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmp_water__steep_hills,region_novgorod_land,nm_water,lt_steep_hills,rare,1,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_steep_hills|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmp_water__temperate_broadleaf_mixed_forest,region_novgorod_land,nm_water,lt_temperate_broadleaf_mixed_forest,rare,1,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_temperate_broadleaf_mixed_forest|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmp_water__temperate_coniferous_forest,region_novgorod_land,nm_water,lt_temperate_coniferous_forest,rare,1,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_temperate_coniferous_forest|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmp_water__wet_lowland_forest,region_novgorod_land,nm_water,lt_wet_lowland_forest,common,4,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_wet_lowland_forest|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmp_water__wet_meadow,region_novgorod_land,nm_water,lt_wet_meadow,common,4,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_wet_meadow|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmp_water__wet_ravine_gully,region_novgorod_land,nm_water,lt_wet_ravine_gully,common,4,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_wet_ravine_gully|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmp_water__wooded_floodplain,region_novgorod_land,nm_water,lt_wooded_floodplain,contextual,2,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_wooded_floodplain|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmp_water__wooded_hills,region_novgorod_land,nm_water,lt_wooded_hills,rare,1,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_wooded_hills|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
nmp_water__wooded_swamp,region_novgorod_land,nm_water,lt_wooded_swamp,common,4,unbounded,"authoring/materials.mjs lt() over world_db landscape attributes (group, soil_ground_type, moisture, dominant_vegetation)",world_db.world_base.landscape_templates + region_landscape_templates region_novgorod_land (draft; exported to _shared/novgorod_landscape_templates.world_db.tsv)#lt_wooded_swamp|pr98:data/world-catalogs/novgorod/m2c-natural/nature-successor-candidate-v2.json (via _shared/g4_nature_index.json)|wk:claim:research-boiling-alone-does-not-establish-fuel-or-toxic-chemical-water-drinkability,C,candidate
