seasonality_id,record_type,record_id,item_id,month,availability,basis,historical_confidence,notes
SEA001349,ingredient,ING0113,FMA0027,may,rare,autumn,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001350,ingredient,ING0113,FMA0027,jun,rare,autumn,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001351,ingredient,ING0113,FMA0027,jul,rare,autumn,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001352,ingredient,ING0113,FMA0027,aug,rare,autumn,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001353,ingredient,ING0113,FMA0027,sep,fresh_available,autumn,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001354,ingredient,ING0113,FMA0027,oct,fresh_available,autumn,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001355,ingredient,ING0113,FMA0027,nov,fresh_available,autumn,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001356,ingredient,ING0113,FMA0027,dec,rare,autumn,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001357,ingredient,ING0114,FMA0028,jan,fresh_available,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001358,ingredient,ING0114,FMA0028,feb,fresh_available,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001359,ingredient,ING0114,FMA0028,mar,rare,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001360,ingredient,ING0114,FMA0028,apr,rare,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001361,ingredient,ING0114,FMA0028,may,rare,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001362,ingredient,ING0114,FMA0028,jun,rare,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001363,ingredient,ING0114,FMA0028,jul,rare,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001364,ingredient,ING0114,FMA0028,aug,rare,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001365,ingredient,ING0114,FMA0028,sep,fresh_available,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001366,ingredient,ING0114,FMA0028,oct,fresh_available,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001367,ingredient,ING0114,FMA0028,nov,fresh_available,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001368,ingredient,ING0114,FMA0028,dec,fresh_available,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001369,ingredient,ING0115,FMA0029,jan,fresh_available,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001370,ingredient,ING0115,FMA0029,feb,fresh_available,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001371,ingredient,ING0115,FMA0029,mar,rare,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001372,ingredient,ING0115,FMA0029,apr,rare,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001373,ingredient,ING0115,FMA0029,may,rare,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001374,ingredient,ING0115,FMA0029,jun,rare,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001375,ingredient,ING0115,FMA0029,jul,rare,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001376,ingredient,ING0115,FMA0029,aug,rare,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001377,ingredient,ING0115,FMA0029,sep,fresh_available,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001378,ingredient,ING0115,FMA0029,oct,fresh_available,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001379,ingredient,ING0115,FMA0029,nov,fresh_available,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001380,ingredient,ING0115,FMA0029,dec,fresh_available,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001381,ingredient,ING0116,FMA0030,jan,fresh_available,hunting_autumn_winter,C,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001382,ingredient,ING0116,FMA0030,feb,fresh_available,hunting_autumn_winter,C,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001383,ingredient,ING0116,FMA0030,mar,rare,hunting_autumn_winter,C,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001384,ingredient,ING0116,FMA0030,apr,rare,hunting_autumn_winter,C,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001385,ingredient,ING0116,FMA0030,may,rare,hunting_autumn_winter,C,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001386,ingredient,ING0116,FMA0030,jun,rare,hunting_autumn_winter,C,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001387,ingredient,ING0116,FMA0030,jul,rare,hunting_autumn_winter,C,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001388,ingredient,ING0116,FMA0030,aug,rare,hunting_autumn_winter,C,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001389,ingredient,ING0116,FMA0030,sep,fresh_available,hunting_autumn_winter,C,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001390,ingredient,ING0116,FMA0030,oct,fresh_available,hunting_autumn_winter,C,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001391,ingredient,ING0116,FMA0030,nov,fresh_available,hunting_autumn_winter,C,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001392,ingredient,ING0116,FMA0030,dec,fresh_available,hunting_autumn_winter,C,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001393,ingredient,ING0117,FMA0031,jan,fresh_available,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001394,ingredient,ING0117,FMA0031,feb,fresh_available,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001395,ingredient,ING0117,FMA0031,mar,rare,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001396,ingredient,ING0117,FMA0031,apr,rare,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001397,ingredient,ING0117,FMA0031,may,rare,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001398,ingredient,ING0117,FMA0031,jun,rare,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001399,ingredient,ING0117,FMA0031,jul,rare,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001400,ingredient,ING0117,FMA0031,aug,rare,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001401,ingredient,ING0117,FMA0031,sep,fresh_available,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001402,ingredient,ING0117,FMA0031,oct,fresh_available,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001403,ingredient,ING0117,FMA0031,nov,fresh_available,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001404,ingredient,ING0117,FMA0031,dec,fresh_available,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001405,ingredient,ING0118,FMA0032,jan,fresh_available,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001406,ingredient,ING0118,FMA0032,feb,fresh_available,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001407,ingredient,ING0118,FMA0032,mar,rare,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001408,ingredient,ING0118,FMA0032,apr,rare,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001409,ingredient,ING0118,FMA0032,may,rare,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001410,ingredient,ING0118,FMA0032,jun,rare,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001411,ingredient,ING0118,FMA0032,jul,rare,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001412,ingredient,ING0118,FMA0032,aug,rare,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001413,ingredient,ING0118,FMA0032,sep,fresh_available,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001414,ingredient,ING0118,FMA0032,oct,fresh_available,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
SEA001415,ingredient,ING0118,FMA0032,nov,fresh_available,hunting_autumn_winter,B,"Availability is a regional/household model, not proof of stock in a particular scene."
