fd_id,master_ingredient_id,name_ru,name_en,name_lat,source_taxon_ref,taxon_kind,food_category,ingredient_type,fasting_class,fasting_status,category_id,universal_category,region_id,origin,months_available,months_fresh,months_limited,season_profile,month_basis,access_by_class,storage_forms,storage_container_ids,shelf_life,spoilage_signs,spoilage_states,rarity,frequency_class,frequency_weight,relative_cost,famine_1230_role,recipe_evidence_type,source_refs,confidence,status,notes
fd_rowan_berry,ING0067,Рябина,rowan berry,Sorbus aucuparia,taxon:Sorbus aucuparia,flora,berry,raw_product,plant,fasting_allowed,content_food.berry.rowan_berry,true,novgorod_land,local,"[9, 10]","[9, 10]",[],berry_autumn,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0067,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_drying"", ""pm_honey_wax""]","[""HOU0016"", ""HOU0021""]",days fresh; months if successfully dried,"[""moldy"", ""fermenting_uncontrolled"", ""rotten""]","[""moldy"", ""rotten"", ""spoiled""]",seasonal,contextual,2,very_low,,archaeological,"[""master-food:SRC044"", ""master-food:FSRC001"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0067""]",A,candidate,
fd_cherry,ING0068,Вишня,cherry,Prunus cerasus,taxon:Prunus cerasus,flora,fruit,raw_product,plant,fasting_allowed,content_food.fruit.cherry,true,novgorod_land,local,"[7, 8]","[7, 8]",[],fruit_summer,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0068,"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_drying""]","[""HOU0016"", ""HOU0021""]",days fresh; months if successfully dried,"[""moldy"", ""fermenting_uncontrolled"", ""rotten""]","[""moldy"", ""rotten"", ""spoiled""]",uncommon,contextual,2,medium,,archaeological,"[""master-food:SRC044"", ""master-food:FSRC001"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0068"", ""ext:gramota586""]",A,candidate,
fd_forest_berries_generic,ING0069,"Свежие лесные ягоды, смешанная категория",forest berries generic,"mixed forest berries (Rubus, Vaccinium, Fragaria, Ribes)","taxon:mixed forest berries (Rubus, Vaccinium, Fragaria, Ribes)",flora,berry,raw_product,plant,fasting_allowed,content_food.berry.forest_berries_generic,true,novgorod_land,local,"[7, 8]","[7, 8]",[],berry_summer,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0069,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_drying"", ""pm_honey_wax""]","[""HOU0016""]",days fresh,"[""moldy"", ""rotten""]","[""moldy"", ""rotten"", ""spoiled""]",seasonal,contextual,2,very_low,,archaeological,"[""master-food:SRC044"", ""master-food:FSRC001"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0069""]",A,candidate,
fd_berries_dried,ING0070,Сушёные ягоды,berries dried,"mixed forest berries (Rubus, Vaccinium, Fragaria, Ribes)","taxon:mixed forest berries (Rubus, Vaccinium, Fragaria, Ribes)",flora,berry,processed_product,plant,fasting_allowed,content_food.berry.berries_dried,true,novgorod_land,local,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",[],[],stored_year_round,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0070,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_drying"", ""pm_honey_wax""]","[""HOU0015"", ""HOU0021""]",months if dry,"[""damp"", ""moldy""]","[""moldy"", ""rotten"", ""spoiled""]",uncommon,contextual,2,low,,ingredient_based_reconstruction,"[""master-food:SRC044"", ""master-food:FSRC001"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0070""]",B,candidate,
fd_berry_juice,ING0071,Ягодный сок после раздавливания,berry juice,"mixed forest berries (Rubus, Vaccinium, Fragaria, Ribes)","taxon:mixed forest berries (Rubus, Vaccinium, Fragaria, Ribes)",flora,berry,intermediate,plant,fasting_allowed,content_food.berry.berry_juice,true,novgorod_land,local,"[7, 8]","[7, 8]",[],berry_summer,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0071,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_drying"", ""pm_honey_wax""]","[""POT0020"", ""HOU0025""]",same day or quickly fermenting,"[""soured"", ""moldy"", ""putrid""]","[""moldy"", ""rotten"", ""spoiled""]",seasonal,contextual,2,low,,ingredient_based_reconstruction,"[""master-food:SRC044"", ""master-food:FSRC001"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0071""]",B,candidate,
fd_apple_local,ING0072,Яблоки местные мелкоплодные,apple local,Malus spp.,taxon:Malus spp.,flora,fruit,raw_product,plant,fasting_allowed,content_food.fruit.apple_local,true,novgorod_land,local,"[1, 8, 9, 10, 11, 12]","[8, 9, 10]","[2, 3, 4, 5, 6, 7]",apple_autumn,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0072,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_drying""]","[""HOU0016"", ""HOU0022""]",weeks to months in cool storage,"[""bruised"", ""moldy"", ""rotten""]","[""moldy"", ""rotten"", ""spoiled""]",uncommon,contextual,2,low,,archaeological,"[""master-food:SRC044"", ""master-food:FSRC001"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0072"", ""wk:claim:household-apple-orchard""]",B,candidate,
fd_apple_dried,ING0073,Сушёные ломтики яблока,apple dried,Malus spp.,taxon:Malus spp.,flora,fruit,processed_product,plant,fasting_allowed,content_food.fruit.apple_dried,true,novgorod_land,local,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",[],[],stored_year_round,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0073,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_drying""]","[""HOU0015"", ""HOU0021""]",months if dry,"[""damp"", ""moldy""]","[""moldy"", ""rotten"", ""spoiled""]",uncommon,contextual,2,low,,ingredient_based_reconstruction,"[""master-food:SRC044"", ""master-food:FSRC001"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0073"", ""wk:claim:household-apple-orchard""]",B,candidate,
fd_hazelnut_whole,ING0074,Лесной орех,hazelnut whole,Corylus avellana,taxon:Corylus avellana,flora,nut_seed,raw_product,plant,fasting_allowed,content_food.nut_seed.hazelnut_whole,true,novgorod_land,local,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[9, 10]",[],nut_autumn,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0074,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_dry_storage_grain""]","[""HOU0015"", ""HOU0021""]",months if dry,"[""rancid"", ""moldy"", ""pest_damaged""]","[""moldy"", ""rancid"", ""spoiled"", ""gnawed""]",common,common,4,low,,archaeological,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0074"", ""wk:claim:troitsky-gathered-plants-probably-link-to-southern-deciduous-woodland""]",A,candidate,
fd_hazelnut_kernel,ING0075,Ядро лесного ореха,hazelnut kernel,Corylus avellana,taxon:Corylus avellana,flora,nut_seed,processed_product,plant,fasting_allowed,content_food.nut_seed.hazelnut_kernel,true,novgorod_land,local,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",[],[],stored_year_round,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0075,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_dry_storage_grain""]","[""HOU0015"", ""HOU0021""]",months if dry,"[""rancid"", ""moldy"", ""pest_damaged""]","[""moldy"", ""rancid"", ""spoiled"", ""gnawed""]",common,common,4,low,,archaeological,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0075"", ""wk:claim:troitsky-gathered-plants-probably-link-to-southern-deciduous-woodland""]",A,candidate,
fd_hazelnut_crushed,ING0076,Толчёный лесной орех,hazelnut crushed,Corylus avellana,taxon:Corylus avellana,flora,nut_seed,processed_product,plant,fasting_allowed,content_food.nut_seed.hazelnut_crushed,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0076,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_dry_storage_grain""]","[""HOU0015"", ""HOU0021""]",months if dry,"[""rancid"", ""moldy"", ""pest_damaged""]","[""moldy"", ""rancid"", ""spoiled"", ""gnawed""]",common,common,4,low,,ingredient_based_reconstruction,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0076"", ""wk:claim:troitsky-gathered-plants-probably-link-to-southern-deciduous-woodland""]",B,candidate,
fd_flax_seed,ING0077,Льняное семя,flax seed,Linum usitatissimum,taxon:Linum usitatissimum,flora,nut_seed,raw_product,plant,fasting_allowed,content_food.nut_seed.flax_seed,true,novgorod_land,local,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",[],[],stored_year_round,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0077,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_dry_storage_grain""]","[""HOU0015"", ""HOU0021""]",months if dry,"[""rancid"", ""moldy"", ""pest_damaged""]","[""moldy"", ""rancid"", ""spoiled"", ""gnawed""]",common,common,4,low,,archaeological,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0077"", ""ext:kirjanova1979"", ""wk:claim:agriculture-fauna-flax-hemp-cultivation""]",A,candidate,
fd_flax_seed_crushed,ING0078,Толчёное льняное семя,flax seed crushed,Linum usitatissimum,taxon:Linum usitatissimum,flora,nut_seed,processed_product,plant,fasting_allowed,content_food.nut_seed.flax_seed_crushed,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0078,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_dry_storage_grain""]","[""HOU0015"", ""HOU0021""]",months if dry,"[""rancid"", ""moldy"", ""pest_damaged""]","[""moldy"", ""rancid"", ""spoiled"", ""gnawed""]",common,common,4,low,,ingredient_based_reconstruction,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0078"", ""ext:kirjanova1979"", ""wk:claim:agriculture-fauna-flax-hemp-cultivation""]",B,candidate,
fd_hemp_seed,ING0079,Конопляное семя,hemp seed,Cannabis sativa,taxon:Cannabis sativa,flora,nut_seed,raw_product,plant,fasting_allowed,content_food.nut_seed.hemp_seed,true,novgorod_land,local,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",[],[],stored_year_round,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0079,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_dry_storage_grain""]","[""HOU0015"", ""HOU0021""]",months if dry,"[""rancid"", ""moldy"", ""pest_damaged""]","[""moldy"", ""rancid"", ""spoiled"", ""gnawed""]",common,common,4,low,,ingredient_based_reconstruction,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0079"", ""ext:kirjanova1979"", ""wk:claim:agriculture-fauna-flax-hemp-cultivation""]",B,candidate,
fd_poppy_seed_uncertain,ING0080,Маковые семена — осторожная категория,poppy seed uncertain,Papaver somniferum,taxon:Papaver somniferum,flora,nut_seed,processed_product,plant,fasting_allowed,content_food.nut_seed.poppy_seed_uncertain,true,novgorod_land,local,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",[],[],stored_year_round,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0080,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_dry_storage_grain""]","[""HOU0015"", ""HOU0021""]",months if dry,"[""rancid"", ""moldy"", ""pest_damaged""]","[""moldy"", ""rancid"", ""spoiled"", ""gnawed""]",rare,rare,1,low,,ingredient_based_reconstruction,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0080""]",C,candidate,
fd_plant_oil,ING0081,Растительное масло из доступных семян — осторожная категория,plant oil,Linum usitatissimum | Cannabis sativa (oil),taxon:Linum usitatissimum | Cannabis sativa (oil),flora,oil_fat,processed_product,plant_oil,fasting_allowed,content_food.oil_fat.plant_oil,true,novgorod_land,local,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",[],[],stored_year_round,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0081,"{""poor"": ""rare"", ""common_urban"": ""occasional"", ""rural"": ""occasional"", ""fisher"": ""occasional"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""occasional""}","[""pm_cellar""]","[""POT0023"", ""HOU0025""]",weeks to months in cool dark storage,"[""rancid"", ""moldy_surface""]","[""rancid"", ""spoiled""]",rare,rare,1,high,,ingredient_based_reconstruction,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0081"", ""ext:kirjanova1979""]",C,candidate,Never substitute modern sunflower oil.
fd_animal_fat,ING0082,Животный жир,animal fat,domestic livestock (Bos | Sus | Ovis | Capra),taxon:domestic livestock (Bos | Sus | Ovis | Capra),fauna,oil_fat,fat,animal_fat,fasting_forbidden,content_food.oil_fat.animal_fat,true,novgorod_land,local,"[1, 2, 3, 10, 11, 12]",[],"[4, 5, 6, 7, 8, 9]",stored_cool,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0082,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_cellar""]","[""POT0023"", ""HOU0025""]",days fresh; longer when rendered and cool,"[""rancid"", ""moldy""]","[""rancid"", ""spoiled""]",common,common,4,low,,archaeological,"[""master-food:SRC040"", ""master-food:SRC041"", ""master-food:SRC042"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0082""]",B,candidate,
fd_rendered_fat,ING0083,Топлёный животный жир,rendered fat,domestic livestock (Bos | Sus | Ovis | Capra),taxon:domestic livestock (Bos | Sus | Ovis | Capra),fauna,oil_fat,fat,animal_fat,fasting_forbidden,content_food.oil_fat.rendered_fat,true,novgorod_land,local,"[1, 2, 3, 10, 11, 12]",[],"[4, 5, 6, 7, 8, 9]",stored_cool,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0083,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_cellar""]","[""POT0023"", ""HOU0025""]",weeks to months in cool conditions,"[""rancid"", ""contaminated""]","[""rancid"", ""spoiled""]",common,common,4,low,,ingredient_based_reconstruction,"[""master-food:SRC040"", ""master-food:SRC041"", ""master-food:SRC042"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0083""]",B,candidate,
