profile_id,household_type,household_class,season_period,fd_id,world_phase,presence_class,presence_weight,qty_band,qty_rule,source_refs,confidence,status
hs_artisan_urban_summer_onion_greens,hh_artisan_urban,common_urban,summer,fd_onion_greens,ordinary,contextual,2,little,rarity seasonal->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_garden_root,hh_artisan_urban,common_urban,summer,fd_garden_root,ordinary,contextual,2,little,rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_cucumber,hh_artisan_urban,common_urban,summer,fd_cucumber,ordinary,contextual,2,little,rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_peas_dry,hh_artisan_urban,common_urban,summer,fd_peas_dry,ordinary,common,4,some,rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_peas_boiled,hh_artisan_urban,common_urban,summer,fd_peas_boiled,ordinary,contextual,2,little,rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_pea_flour,hh_artisan_urban,common_urban,summer,fd_pea_flour,ordinary,contextual,2,little,rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_mixed_legumes,hh_artisan_urban,common_urban,summer,fd_mixed_legumes,ordinary,contextual,2,little,rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_beans_lentils_uncertain,hh_artisan_urban,common_urban,summer,fd_beans_lentils_uncertain,ordinary,rare,1,trace,rarity rare->rare; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_fermented_cabbage,hh_artisan_urban,common_urban,summer,fd_fermented_cabbage,ordinary,rare,1,trace,rarity uncommon->contextual; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_dried_turnip,hh_artisan_urban,common_urban,summer,fd_dried_turnip,ordinary,contextual,2,little,rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_edible_wild_greens,hh_artisan_urban,common_urban,summer,fd_edible_wild_greens,ordinary,contextual,2,little,rarity seasonal->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_nettle_greens,hh_artisan_urban,common_urban,summer,fd_nettle_greens,ordinary,contextual,2,little,rarity seasonal->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_sorrel_greens,hh_artisan_urban,common_urban,summer,fd_sorrel_greens,ordinary,contextual,2,little,rarity seasonal->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_goutweed_greens,hh_artisan_urban,common_urban,summer,fd_goutweed_greens,ordinary,contextual,2,little,rarity seasonal->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_orache_greens,hh_artisan_urban,common_urban,summer,fd_orache_greens,ordinary,contextual,2,little,rarity seasonal->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_mushrooms_fresh,hh_artisan_urban,common_urban,summer,fd_mushrooms_fresh,ordinary,contextual,2,little,rarity seasonal->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC045"", ""master-food:SRC046"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0058"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_mushrooms_dried,hh_artisan_urban,common_urban,summer,fd_mushrooms_dried,ordinary,contextual,2,little,rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC045"", ""master-food:SRC046"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0059"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_raspberry,hh_artisan_urban,common_urban,summer,fd_raspberry,ordinary,contextual,2,little,rarity seasonal->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0060"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_bilberry,hh_artisan_urban,common_urban,summer,fd_bilberry,ordinary,contextual,2,little,rarity seasonal->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0061"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_lingonberry,hh_artisan_urban,common_urban,summer,fd_lingonberry,ordinary,contextual,2,little,rarity seasonal->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0062"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_currant,hh_artisan_urban,common_urban,summer,fd_currant,ordinary,contextual,2,little,rarity seasonal->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0064"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_wild_strawberry,hh_artisan_urban,common_urban,summer,fd_wild_strawberry,ordinary,contextual,2,little,rarity seasonal->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0065"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_cloudberry,hh_artisan_urban,common_urban,summer,fd_cloudberry,ordinary,rare,1,trace,rarity rare->rare; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0066"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_cherry,hh_artisan_urban,common_urban,summer,fd_cherry,ordinary,contextual,2,little,rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0068"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_forest_berries_generic,hh_artisan_urban,common_urban,summer,fd_forest_berries_generic,ordinary,contextual,2,little,rarity seasonal->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0069"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_berries_dried,hh_artisan_urban,common_urban,summer,fd_berries_dried,ordinary,contextual,2,little,rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0070"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_apple_local,hh_artisan_urban,common_urban,summer,fd_apple_local,ordinary,contextual,2,little,rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0072"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_apple_dried,hh_artisan_urban,common_urban,summer,fd_apple_dried,ordinary,contextual,2,little,rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0073"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_hazelnut_whole,hh_artisan_urban,common_urban,summer,fd_hazelnut_whole,ordinary,common,4,some,rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_hazelnut_kernel,hh_artisan_urban,common_urban,summer,fd_hazelnut_kernel,ordinary,common,4,some,rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_hazelnut_crushed,hh_artisan_urban,common_urban,summer,fd_hazelnut_crushed,ordinary,contextual,2,little,rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_flax_seed,hh_artisan_urban,common_urban,summer,fd_flax_seed,ordinary,common,4,some,rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_flax_seed_crushed,hh_artisan_urban,common_urban,summer,fd_flax_seed_crushed,ordinary,contextual,2,little,rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_hemp_seed,hh_artisan_urban,common_urban,summer,fd_hemp_seed,ordinary,common,4,some,rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_poppy_seed_uncertain,hh_artisan_urban,common_urban,summer,fd_poppy_seed_uncertain,ordinary,rare,1,trace,rarity rare->rare; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_animal_fat,hh_artisan_urban,common_urban,summer,fd_animal_fat,ordinary,contextual,2,little,rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC040"", ""master-food:SRC041"", ""master-food:SRC042"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
hs_artisan_urban_summer_rendered_fat,hh_artisan_urban,common_urban,summer,fd_rendered_fat,ordinary,contextual,2,little,rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner,"[""master-food:SRC040"", ""master-food:SRC041"", ""master-food:SRC042"", ""rule:curated_rules/household stock (build.py)""]",C,candidate
