fpr_id,fa_id,taxon_table,scope_kind,pf_id,region_id,subregion_scope,season_period,frequency_class,weight,activity_state,basis,rule_ref,source_refs,confidence,status
fpr_fa_fish_dace__ferry_landing__autumn,fa_fish_dace,fish,place_family,ferry_landing,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,wb_medium_river;wb_small_river,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__ferry_landing__spring_rasputitsa,fa_fish_dace,fish,place_family,ferry_landing,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,common,4,active,wb_medium_river;wb_small_river,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__ferry_landing__summer,fa_fish_dace,fish,place_family,ferry_landing,novgorod_land,novgorod_ilmen_core,summer,common,4,active,wb_medium_river;wb_small_river,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__ferry_landing__winter,fa_fish_dace,fish,place_family,ferry_landing,novgorod_land,novgorod_ilmen_core,winter,common,4,active,wb_medium_river;wb_small_river,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__fishing_camp__autumn,fa_fish_dace,fish,place_family,fishing_camp,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,wb_medium_river,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__fishing_camp__spring_rasputitsa,fa_fish_dace,fish,place_family,fishing_camp,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,common,4,active,wb_medium_river,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__fishing_camp__summer,fa_fish_dace,fish,place_family,fishing_camp,novgorod_land,novgorod_ilmen_core,summer,common,4,active,wb_medium_river,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__fishing_camp__winter,fa_fish_dace,fish,place_family,fishing_camp,novgorod_land,novgorod_ilmen_core,winter,common,4,active,wb_medium_river,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__forest_edge__autumn,fa_fish_dace,fish,place_family,forest_edge,novgorod_land,novgorod_ilmen_core,autumn,contextual,2,active,wb_brook,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__forest_edge__spring_rasputitsa,fa_fish_dace,fish,place_family,forest_edge,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,contextual,2,active,wb_brook,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__forest_edge__summer,fa_fish_dace,fish,place_family,forest_edge,novgorod_land,novgorod_ilmen_core,summer,contextual,2,active,wb_brook,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__forest_edge__winter,fa_fish_dace,fish,place_family,forest_edge,novgorod_land,novgorod_ilmen_core,winter,contextual,2,active,wb_brook,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__forest_track__autumn,fa_fish_dace,fish,place_family,forest_track,novgorod_land,novgorod_ilmen_core,autumn,contextual,2,active,wb_brook,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__forest_track__spring_rasputitsa,fa_fish_dace,fish,place_family,forest_track,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,contextual,2,active,wb_brook,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__forest_track__summer,fa_fish_dace,fish,place_family,forest_track,novgorod_land,novgorod_ilmen_core,summer,contextual,2,active,wb_brook,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__forest_track__winter,fa_fish_dace,fish,place_family,forest_track,novgorod_land,novgorod_ilmen_core,winter,contextual,2,active,wb_brook,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__marshy_stream__autumn,fa_fish_dace,fish,place_family,marshy_stream,novgorod_land,novgorod_ilmen_core,autumn,contextual,2,active,wb_brook,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__marshy_stream__spring_rasputitsa,fa_fish_dace,fish,place_family,marshy_stream,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,contextual,2,active,wb_brook,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__marshy_stream__summer,fa_fish_dace,fish,place_family,marshy_stream,novgorod_land,novgorod_ilmen_core,summer,contextual,2,active,wb_brook,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__marshy_stream__winter,fa_fish_dace,fish,place_family,marshy_stream,novgorod_land,novgorod_ilmen_core,winter,contextual,2,active,wb_brook,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__mill__autumn,fa_fish_dace,fish,place_family,mill,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,wb_small_river,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__mill__spring_rasputitsa,fa_fish_dace,fish,place_family,mill,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,common,4,active,wb_small_river,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__mill__summer,fa_fish_dace,fish,place_family,mill,novgorod_land,novgorod_ilmen_core,summer,common,4,active,wb_small_river,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__mill__winter,fa_fish_dace,fish,place_family,mill,novgorod_land,novgorod_ilmen_core,winter,common,4,active,wb_small_river,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__river_channel__autumn,fa_fish_dace,fish,place_family,river_channel,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,wb_medium_river;wb_rapid_section;wb_small_river,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__river_channel__spring_rasputitsa,fa_fish_dace,fish,place_family,river_channel,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,common,4,active,wb_medium_river;wb_rapid_section;wb_small_river,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__river_channel__summer,fa_fish_dace,fish,place_family,river_channel,novgorod_land,novgorod_ilmen_core,summer,common,4,active,wb_medium_river;wb_rapid_section;wb_small_river,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__river_channel__winter,fa_fish_dace,fish,place_family,river_channel,novgorod_land,novgorod_ilmen_core,winter,common,4,active,wb_medium_river;wb_rapid_section;wb_small_river,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__river_wharf__autumn,fa_fish_dace,fish,place_family,river_wharf,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,wb_medium_river,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__river_wharf__spring_rasputitsa,fa_fish_dace,fish,place_family,river_wharf,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,common,4,active,wb_medium_river,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__river_wharf__summer,fa_fish_dace,fish,place_family,river_wharf,novgorod_land,novgorod_ilmen_core,summer,common,4,active,wb_medium_river,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__river_wharf__winter,fa_fish_dace,fish,place_family,river_wharf,novgorod_land,novgorod_ilmen_core,winter,common,4,active,wb_medium_river,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__riverbank__autumn,fa_fish_dace,fish,place_family,riverbank,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,wb_medium_river;wb_rapid_section;wb_small_river,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__riverbank__spring_rasputitsa,fa_fish_dace,fish,place_family,riverbank,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,common,4,active,wb_medium_river;wb_rapid_section;wb_small_river,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__riverbank__summer,fa_fish_dace,fish,place_family,riverbank,novgorod_land,novgorod_ilmen_core,summer,common,4,active,wb_medium_river;wb_rapid_section;wb_small_river,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__riverbank__winter,fa_fish_dace,fish,place_family,riverbank,novgorod_land,novgorod_ilmen_core,winter,common,4,active,wb_medium_river;wb_rapid_section;wb_small_river,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_dace__winter_ice_crossing__winter,fa_fish_dace,fish,place_family,winter_ice_crossing,novgorod_land,novgorod_ilmen_core,winter,common,4,active,wb_medium_river,FREQ-FISH-1;WB-PF-1,src:tarasov-2009-ladoga-fishing;src:fishbase,B,candidate
fpr_fa_fish_eel__bridge_crossing__autumn,fa_fish_eel,fish,place_family,bridge_crossing,novgorod_land,novgorod_ilmen_core,autumn,rare,1,active,wb_large_river;wb_medium_river,FREQ-FISH-1;WB-PF-1,wk:biology_physiology:fauna-european-eel;claim:fauna-eel-feeding;src:fishbase,C,candidate
fpr_fa_fish_eel__bridge_crossing__spring_rasputitsa,fa_fish_eel,fish,place_family,bridge_crossing,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,rare,1,active,wb_large_river;wb_medium_river,FREQ-FISH-1;WB-PF-1,wk:biology_physiology:fauna-european-eel;claim:fauna-eel-feeding;src:fishbase,C,candidate
fpr_fa_fish_eel__bridge_crossing__summer,fa_fish_eel,fish,place_family,bridge_crossing,novgorod_land,novgorod_ilmen_core,summer,rare,1,active,wb_large_river;wb_medium_river,FREQ-FISH-1;WB-PF-1,wk:biology_physiology:fauna-european-eel;claim:fauna-eel-feeding;src:fishbase,C,candidate
fpr_fa_fish_eel__ferry_landing__autumn,fa_fish_eel,fish,place_family,ferry_landing,novgorod_land,novgorod_ilmen_core,autumn,rare,1,active,wb_large_river;wb_medium_river,FREQ-FISH-1;WB-PF-1,wk:biology_physiology:fauna-european-eel;claim:fauna-eel-feeding;src:fishbase,C,candidate
fpr_fa_fish_eel__ferry_landing__spring_rasputitsa,fa_fish_eel,fish,place_family,ferry_landing,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,rare,1,active,wb_large_river;wb_medium_river,FREQ-FISH-1;WB-PF-1,wk:biology_physiology:fauna-european-eel;claim:fauna-eel-feeding;src:fishbase,C,candidate
fpr_fa_fish_eel__ferry_landing__summer,fa_fish_eel,fish,place_family,ferry_landing,novgorod_land,novgorod_ilmen_core,summer,rare,1,active,wb_large_river;wb_medium_river,FREQ-FISH-1;WB-PF-1,wk:biology_physiology:fauna-european-eel;claim:fauna-eel-feeding;src:fishbase,C,candidate
fpr_fa_fish_eel__fishing_camp__autumn,fa_fish_eel,fish,place_family,fishing_camp,novgorod_land,novgorod_ilmen_core,autumn,rare,1,active,wb_large_fresh_lake;wb_large_river;wb_medium_river,FREQ-FISH-1;WB-PF-1,wk:biology_physiology:fauna-european-eel;claim:fauna-eel-feeding;src:fishbase,C,candidate
fpr_fa_fish_eel__fishing_camp__spring_rasputitsa,fa_fish_eel,fish,place_family,fishing_camp,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,rare,1,active,wb_large_fresh_lake;wb_large_river;wb_medium_river,FREQ-FISH-1;WB-PF-1,wk:biology_physiology:fauna-european-eel;claim:fauna-eel-feeding;src:fishbase,C,candidate
fpr_fa_fish_eel__fishing_camp__summer,fa_fish_eel,fish,place_family,fishing_camp,novgorod_land,novgorod_ilmen_core,summer,rare,1,active,wb_large_fresh_lake;wb_large_river;wb_medium_river,FREQ-FISH-1;WB-PF-1,wk:biology_physiology:fauna-european-eel;claim:fauna-eel-feeding;src:fishbase,C,candidate
fpr_fa_fish_eel__lake_shore__autumn,fa_fish_eel,fish,place_family,lake_shore,novgorod_land,novgorod_ilmen_core,autumn,rare,1,active,wb_large_fresh_lake,FREQ-FISH-1;WB-PF-1,wk:biology_physiology:fauna-european-eel;claim:fauna-eel-feeding;src:fishbase,C,candidate
fpr_fa_fish_eel__lake_shore__spring_rasputitsa,fa_fish_eel,fish,place_family,lake_shore,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,rare,1,active,wb_large_fresh_lake,FREQ-FISH-1;WB-PF-1,wk:biology_physiology:fauna-european-eel;claim:fauna-eel-feeding;src:fishbase,C,candidate
fpr_fa_fish_eel__lake_shore__summer,fa_fish_eel,fish,place_family,lake_shore,novgorod_land,novgorod_ilmen_core,summer,rare,1,active,wb_large_fresh_lake,FREQ-FISH-1;WB-PF-1,wk:biology_physiology:fauna-european-eel;claim:fauna-eel-feeding;src:fishbase,C,candidate
fpr_fa_fish_eel__river_channel__autumn,fa_fish_eel,fish,place_family,river_channel,novgorod_land,novgorod_ilmen_core,autumn,rare,1,active,wb_large_river;wb_medium_river,FREQ-FISH-1;WB-PF-1,wk:biology_physiology:fauna-european-eel;claim:fauna-eel-feeding;src:fishbase,C,candidate
fpr_fa_fish_eel__river_channel__spring_rasputitsa,fa_fish_eel,fish,place_family,river_channel,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,rare,1,active,wb_large_river;wb_medium_river,FREQ-FISH-1;WB-PF-1,wk:biology_physiology:fauna-european-eel;claim:fauna-eel-feeding;src:fishbase,C,candidate
fpr_fa_fish_eel__river_channel__summer,fa_fish_eel,fish,place_family,river_channel,novgorod_land,novgorod_ilmen_core,summer,rare,1,active,wb_large_river;wb_medium_river,FREQ-FISH-1;WB-PF-1,wk:biology_physiology:fauna-european-eel;claim:fauna-eel-feeding;src:fishbase,C,candidate
fpr_fa_fish_eel__river_wharf__autumn,fa_fish_eel,fish,place_family,river_wharf,novgorod_land,novgorod_ilmen_core,autumn,rare,1,active,wb_large_fresh_lake;wb_large_river;wb_medium_river,FREQ-FISH-1;WB-PF-1,wk:biology_physiology:fauna-european-eel;claim:fauna-eel-feeding;src:fishbase,C,candidate
fpr_fa_fish_eel__river_wharf__spring_rasputitsa,fa_fish_eel,fish,place_family,river_wharf,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,rare,1,active,wb_large_fresh_lake;wb_large_river;wb_medium_river,FREQ-FISH-1;WB-PF-1,wk:biology_physiology:fauna-european-eel;claim:fauna-eel-feeding;src:fishbase,C,candidate
fpr_fa_fish_eel__river_wharf__summer,fa_fish_eel,fish,place_family,river_wharf,novgorod_land,novgorod_ilmen_core,summer,rare,1,active,wb_large_fresh_lake;wb_large_river;wb_medium_river,FREQ-FISH-1;WB-PF-1,wk:biology_physiology:fauna-european-eel;claim:fauna-eel-feeding;src:fishbase,C,candidate
fpr_fa_fish_eel__riverbank__autumn,fa_fish_eel,fish,place_family,riverbank,novgorod_land,novgorod_ilmen_core,autumn,rare,1,active,wb_large_river;wb_medium_river,FREQ-FISH-1;WB-PF-1,wk:biology_physiology:fauna-european-eel;claim:fauna-eel-feeding;src:fishbase,C,candidate
fpr_fa_fish_eel__riverbank__spring_rasputitsa,fa_fish_eel,fish,place_family,riverbank,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,rare,1,active,wb_large_river;wb_medium_river,FREQ-FISH-1;WB-PF-1,wk:biology_physiology:fauna-european-eel;claim:fauna-eel-feeding;src:fishbase,C,candidate
fpr_fa_fish_eel__riverbank__summer,fa_fish_eel,fish,place_family,riverbank,novgorod_land,novgorod_ilmen_core,summer,rare,1,active,wb_large_river;wb_medium_river,FREQ-FISH-1;WB-PF-1,wk:biology_physiology:fauna-european-eel;claim:fauna-eel-feeding;src:fishbase,C,candidate
fpr_fa_fish_grayling__bridge_crossing__autumn,fa_fish_grayling,fish,place_family,bridge_crossing,novgorod_land,novgorod_ilmen_core,autumn,rare,1,active,wb_small_river,FREQ-FISH-1;WB-PF-1,src:kudersky-ladoga-ichthyofauna;src:fishbase,C,candidate
fpr_fa_fish_grayling__bridge_crossing__spring_rasputitsa,fa_fish_grayling,fish,place_family,bridge_crossing,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,rare,1,active,wb_small_river,FREQ-FISH-1;WB-PF-1,src:kudersky-ladoga-ichthyofauna;src:fishbase,C,candidate
fpr_fa_fish_grayling__bridge_crossing__summer,fa_fish_grayling,fish,place_family,bridge_crossing,novgorod_land,novgorod_ilmen_core,summer,rare,1,active,wb_small_river,FREQ-FISH-1;WB-PF-1,src:kudersky-ladoga-ichthyofauna;src:fishbase,C,candidate
fpr_fa_fish_grayling__bridge_crossing__winter,fa_fish_grayling,fish,place_family,bridge_crossing,novgorod_land,novgorod_ilmen_core,winter,rare,1,active,wb_small_river,FREQ-FISH-1;WB-PF-1,src:kudersky-ladoga-ichthyofauna;src:fishbase,C,candidate
fpr_fa_fish_grayling__ferry_landing__autumn,fa_fish_grayling,fish,place_family,ferry_landing,novgorod_land,novgorod_ilmen_core,autumn,rare,1,active,wb_small_river,FREQ-FISH-1;WB-PF-1,src:kudersky-ladoga-ichthyofauna;src:fishbase,C,candidate
fpr_fa_fish_grayling__ferry_landing__spring_rasputitsa,fa_fish_grayling,fish,place_family,ferry_landing,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,rare,1,active,wb_small_river,FREQ-FISH-1;WB-PF-1,src:kudersky-ladoga-ichthyofauna;src:fishbase,C,candidate
fpr_fa_fish_grayling__ferry_landing__summer,fa_fish_grayling,fish,place_family,ferry_landing,novgorod_land,novgorod_ilmen_core,summer,rare,1,active,wb_small_river,FREQ-FISH-1;WB-PF-1,src:kudersky-ladoga-ichthyofauna;src:fishbase,C,candidate
fpr_fa_fish_grayling__ferry_landing__winter,fa_fish_grayling,fish,place_family,ferry_landing,novgorod_land,novgorod_ilmen_core,winter,rare,1,active,wb_small_river,FREQ-FISH-1;WB-PF-1,src:kudersky-ladoga-ichthyofauna;src:fishbase,C,candidate
fpr_fa_fish_grayling__forest_edge__autumn,fa_fish_grayling,fish,place_family,forest_edge,novgorod_land,novgorod_ilmen_core,autumn,rare,1,active,wb_brook,FREQ-FISH-1;WB-PF-1,src:kudersky-ladoga-ichthyofauna;src:fishbase,C,candidate
fpr_fa_fish_grayling__forest_edge__spring_rasputitsa,fa_fish_grayling,fish,place_family,forest_edge,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,rare,1,active,wb_brook,FREQ-FISH-1;WB-PF-1,src:kudersky-ladoga-ichthyofauna;src:fishbase,C,candidate
fpr_fa_fish_grayling__forest_edge__summer,fa_fish_grayling,fish,place_family,forest_edge,novgorod_land,novgorod_ilmen_core,summer,rare,1,active,wb_brook,FREQ-FISH-1;WB-PF-1,src:kudersky-ladoga-ichthyofauna;src:fishbase,C,candidate
fpr_fa_fish_grayling__forest_edge__winter,fa_fish_grayling,fish,place_family,forest_edge,novgorod_land,novgorod_ilmen_core,winter,rare,1,active,wb_brook,FREQ-FISH-1;WB-PF-1,src:kudersky-ladoga-ichthyofauna;src:fishbase,C,candidate
fpr_fa_fish_grayling__forest_track__autumn,fa_fish_grayling,fish,place_family,forest_track,novgorod_land,novgorod_ilmen_core,autumn,rare,1,active,wb_brook,FREQ-FISH-1;WB-PF-1,src:kudersky-ladoga-ichthyofauna;src:fishbase,C,candidate
fpr_fa_fish_grayling__forest_track__spring_rasputitsa,fa_fish_grayling,fish,place_family,forest_track,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,rare,1,active,wb_brook,FREQ-FISH-1;WB-PF-1,src:kudersky-ladoga-ichthyofauna;src:fishbase,C,candidate
fpr_fa_fish_grayling__forest_track__summer,fa_fish_grayling,fish,place_family,forest_track,novgorod_land,novgorod_ilmen_core,summer,rare,1,active,wb_brook,FREQ-FISH-1;WB-PF-1,src:kudersky-ladoga-ichthyofauna;src:fishbase,C,candidate
fpr_fa_fish_grayling__forest_track__winter,fa_fish_grayling,fish,place_family,forest_track,novgorod_land,novgorod_ilmen_core,winter,rare,1,active,wb_brook,FREQ-FISH-1;WB-PF-1,src:kudersky-ladoga-ichthyofauna;src:fishbase,C,candidate
fpr_fa_fish_grayling__marshy_stream__autumn,fa_fish_grayling,fish,place_family,marshy_stream,novgorod_land,novgorod_ilmen_core,autumn,rare,1,active,wb_brook,FREQ-FISH-1;WB-PF-1,src:kudersky-ladoga-ichthyofauna;src:fishbase,C,candidate
fpr_fa_fish_grayling__marshy_stream__spring_rasputitsa,fa_fish_grayling,fish,place_family,marshy_stream,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,rare,1,active,wb_brook,FREQ-FISH-1;WB-PF-1,src:kudersky-ladoga-ichthyofauna;src:fishbase,C,candidate
fpr_fa_fish_grayling__marshy_stream__summer,fa_fish_grayling,fish,place_family,marshy_stream,novgorod_land,novgorod_ilmen_core,summer,rare,1,active,wb_brook,FREQ-FISH-1;WB-PF-1,src:kudersky-ladoga-ichthyofauna;src:fishbase,C,candidate
fpr_fa_fish_grayling__marshy_stream__winter,fa_fish_grayling,fish,place_family,marshy_stream,novgorod_land,novgorod_ilmen_core,winter,rare,1,active,wb_brook,FREQ-FISH-1;WB-PF-1,src:kudersky-ladoga-ichthyofauna;src:fishbase,C,candidate
fpr_fa_fish_grayling__mill__autumn,fa_fish_grayling,fish,place_family,mill,novgorod_land,novgorod_ilmen_core,autumn,rare,1,active,wb_small_river,FREQ-FISH-1;WB-PF-1,src:kudersky-ladoga-ichthyofauna;src:fishbase,C,candidate
fpr_fa_fish_grayling__mill__spring_rasputitsa,fa_fish_grayling,fish,place_family,mill,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,rare,1,active,wb_small_river,FREQ-FISH-1;WB-PF-1,src:kudersky-ladoga-ichthyofauna;src:fishbase,C,candidate
fpr_fa_fish_grayling__mill__summer,fa_fish_grayling,fish,place_family,mill,novgorod_land,novgorod_ilmen_core,summer,rare,1,active,wb_small_river,FREQ-FISH-1;WB-PF-1,src:kudersky-ladoga-ichthyofauna;src:fishbase,C,candidate
fpr_fa_fish_grayling__mill__winter,fa_fish_grayling,fish,place_family,mill,novgorod_land,novgorod_ilmen_core,winter,rare,1,active,wb_small_river,FREQ-FISH-1;WB-PF-1,src:kudersky-ladoga-ichthyofauna;src:fishbase,C,candidate
