presence_id,fa_id,category_ref,pf_id,region_id,season,frequency_class,weight,fit,state,activity_time,audible,observable_signs,refresh_class,rule_ref,source_refs,confidence,status
fhp_m_birch_mouse__hunting_ground__winter,fa_m_birch_mouse,fauna.mammal.small_mammal.birch_mouse,pf_hunting_ground,novgorod_land,winter,rare,1,core,dormant,dormant,false,dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_birch_mouse__forest_track__winter,fa_m_birch_mouse,fauna.mammal.small_mammal.birch_mouse,pf_forest_track,novgorod_land,winter,rare,1,marginal,dormant,dormant,false,dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_birch_mouse__mixed_woodland__spring,fa_m_birch_mouse,fauna.mammal.small_mammal.birch_mouse,pf_mixed_woodland,novgorod_land,spring,rare,1,core,active,crepuscular,false,dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_birch_mouse__forest_edge__spring,fa_m_birch_mouse,fauna.mammal.small_mammal.birch_mouse,pf_forest_edge,novgorod_land,spring,rare,1,core,active,crepuscular,false,dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_birch_mouse__bog__spring,fa_m_birch_mouse,fauna.mammal.small_mammal.birch_mouse,pf_bog,novgorod_land,spring,rare,1,marginal,active,crepuscular,false,dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_birch_mouse__hunting_ground__spring,fa_m_birch_mouse,fauna.mammal.small_mammal.birch_mouse,pf_hunting_ground,novgorod_land,spring,rare,1,core,active,crepuscular,false,dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_birch_mouse__forest_track__spring,fa_m_birch_mouse,fauna.mammal.small_mammal.birch_mouse,pf_forest_track,novgorod_land,spring,rare,1,marginal,active,crepuscular,false,dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_birch_mouse__mixed_woodland__summer,fa_m_birch_mouse,fauna.mammal.small_mammal.birch_mouse,pf_mixed_woodland,novgorod_land,summer,rare,1,core,active,crepuscular,false,dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_birch_mouse__forest_edge__summer,fa_m_birch_mouse,fauna.mammal.small_mammal.birch_mouse,pf_forest_edge,novgorod_land,summer,rare,1,core,active,crepuscular,false,dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_birch_mouse__bog__summer,fa_m_birch_mouse,fauna.mammal.small_mammal.birch_mouse,pf_bog,novgorod_land,summer,rare,1,marginal,active,crepuscular,false,dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_birch_mouse__hunting_ground__summer,fa_m_birch_mouse,fauna.mammal.small_mammal.birch_mouse,pf_hunting_ground,novgorod_land,summer,rare,1,core,active,crepuscular,false,dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_birch_mouse__forest_track__summer,fa_m_birch_mouse,fauna.mammal.small_mammal.birch_mouse,pf_forest_track,novgorod_land,summer,rare,1,marginal,active,crepuscular,false,dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_birch_mouse__mixed_woodland__autumn,fa_m_birch_mouse,fauna.mammal.small_mammal.birch_mouse,pf_mixed_woodland,novgorod_land,autumn,rare,1,core,dormant,dormant,false,dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_birch_mouse__forest_edge__autumn,fa_m_birch_mouse,fauna.mammal.small_mammal.birch_mouse,pf_forest_edge,novgorod_land,autumn,rare,1,core,dormant,dormant,false,dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_birch_mouse__bog__autumn,fa_m_birch_mouse,fauna.mammal.small_mammal.birch_mouse,pf_bog,novgorod_land,autumn,rare,1,marginal,dormant,dormant,false,dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_birch_mouse__hunting_ground__autumn,fa_m_birch_mouse,fauna.mammal.small_mammal.birch_mouse,pf_hunting_ground,novgorod_land,autumn,rare,1,core,dormant,dormant,false,dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_birch_mouse__forest_track__autumn,fa_m_birch_mouse,fauna.mammal.small_mammal.birch_mouse,pf_forest_track,novgorod_land,autumn,rare,1,marginal,dormant,dormant,false,dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_wood_lemming__conifer_woodland__winter,fa_m_wood_lemming,fauna.mammal.small_mammal.wood_lemming,pf_conifer_woodland,novgorod_land,winter,rare,1,core,active,cathemeral,false,feeding;dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_wood_lemming__bog__winter,fa_m_wood_lemming,fauna.mammal.small_mammal.wood_lemming,pf_bog,novgorod_land,winter,rare,1,marginal,active,cathemeral,false,feeding;dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_wood_lemming__hunting_ground__winter,fa_m_wood_lemming,fauna.mammal.small_mammal.wood_lemming,pf_hunting_ground,novgorod_land,winter,rare,1,core,active,cathemeral,false,feeding;dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_wood_lemming__forest_track__winter,fa_m_wood_lemming,fauna.mammal.small_mammal.wood_lemming,pf_forest_track,novgorod_land,winter,rare,1,marginal,active,cathemeral,false,feeding;dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_wood_lemming__conifer_woodland__spring,fa_m_wood_lemming,fauna.mammal.small_mammal.wood_lemming,pf_conifer_woodland,novgorod_land,spring,rare,1,core,active,cathemeral,false,feeding;dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_wood_lemming__bog__spring,fa_m_wood_lemming,fauna.mammal.small_mammal.wood_lemming,pf_bog,novgorod_land,spring,rare,1,marginal,active,cathemeral,false,feeding;dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_wood_lemming__hunting_ground__spring,fa_m_wood_lemming,fauna.mammal.small_mammal.wood_lemming,pf_hunting_ground,novgorod_land,spring,rare,1,core,active,cathemeral,false,feeding;dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_wood_lemming__forest_track__spring,fa_m_wood_lemming,fauna.mammal.small_mammal.wood_lemming,pf_forest_track,novgorod_land,spring,rare,1,marginal,active,cathemeral,false,feeding;dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_wood_lemming__conifer_woodland__summer,fa_m_wood_lemming,fauna.mammal.small_mammal.wood_lemming,pf_conifer_woodland,novgorod_land,summer,rare,1,core,active,cathemeral,false,feeding;dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_wood_lemming__bog__summer,fa_m_wood_lemming,fauna.mammal.small_mammal.wood_lemming,pf_bog,novgorod_land,summer,rare,1,marginal,active,cathemeral,false,feeding;dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_wood_lemming__hunting_ground__summer,fa_m_wood_lemming,fauna.mammal.small_mammal.wood_lemming,pf_hunting_ground,novgorod_land,summer,rare,1,core,active,cathemeral,false,feeding;dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_wood_lemming__forest_track__summer,fa_m_wood_lemming,fauna.mammal.small_mammal.wood_lemming,pf_forest_track,novgorod_land,summer,rare,1,marginal,active,cathemeral,false,feeding;dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_wood_lemming__conifer_woodland__autumn,fa_m_wood_lemming,fauna.mammal.small_mammal.wood_lemming,pf_conifer_woodland,novgorod_land,autumn,rare,1,core,active,cathemeral,false,feeding;dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_wood_lemming__bog__autumn,fa_m_wood_lemming,fauna.mammal.small_mammal.wood_lemming,pf_bog,novgorod_land,autumn,rare,1,marginal,active,cathemeral,false,feeding;dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_wood_lemming__hunting_ground__autumn,fa_m_wood_lemming,fauna.mammal.small_mammal.wood_lemming,pf_hunting_ground,novgorod_land,autumn,rare,1,core,active,cathemeral,false,feeding;dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_wood_lemming__forest_track__autumn,fa_m_wood_lemming,fauna.mammal.small_mammal.wood_lemming,pf_forest_track,novgorod_land,autumn,rare,1,marginal,active,cathemeral,false,feeding;dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_garden_dormouse__mixed_woodland__winter,fa_m_garden_dormouse,fauna.mammal.small_mammal.garden_dormouse,pf_mixed_woodland,novgorod_land,winter,rare,1,core,dormant,dormant,false,dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_garden_dormouse__broadleaf_woodland__winter,fa_m_garden_dormouse,fauna.mammal.small_mammal.garden_dormouse,pf_broadleaf_woodland,novgorod_land,winter,rare,1,core,dormant,dormant,false,dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_garden_dormouse__hunting_ground__winter,fa_m_garden_dormouse,fauna.mammal.small_mammal.garden_dormouse,pf_hunting_ground,novgorod_land,winter,rare,1,core,dormant,dormant,false,dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_garden_dormouse__forest_track__winter,fa_m_garden_dormouse,fauna.mammal.small_mammal.garden_dormouse,pf_forest_track,novgorod_land,winter,rare,1,marginal,dormant,dormant,false,dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_garden_dormouse__mixed_woodland__spring,fa_m_garden_dormouse,fauna.mammal.small_mammal.garden_dormouse,pf_mixed_woodland,novgorod_land,spring,rare,1,core,active,nocturnal,false,dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_garden_dormouse__broadleaf_woodland__spring,fa_m_garden_dormouse,fauna.mammal.small_mammal.garden_dormouse,pf_broadleaf_woodland,novgorod_land,spring,rare,1,core,active,nocturnal,false,dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_garden_dormouse__hunting_ground__spring,fa_m_garden_dormouse,fauna.mammal.small_mammal.garden_dormouse,pf_hunting_ground,novgorod_land,spring,rare,1,core,active,nocturnal,false,dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_garden_dormouse__forest_track__spring,fa_m_garden_dormouse,fauna.mammal.small_mammal.garden_dormouse,pf_forest_track,novgorod_land,spring,rare,1,marginal,active,nocturnal,false,dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_garden_dormouse__mixed_woodland__summer,fa_m_garden_dormouse,fauna.mammal.small_mammal.garden_dormouse,pf_mixed_woodland,novgorod_land,summer,rare,1,core,active,nocturnal,false,dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_garden_dormouse__broadleaf_woodland__summer,fa_m_garden_dormouse,fauna.mammal.small_mammal.garden_dormouse,pf_broadleaf_woodland,novgorod_land,summer,rare,1,core,active,nocturnal,false,dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_garden_dormouse__hunting_ground__summer,fa_m_garden_dormouse,fauna.mammal.small_mammal.garden_dormouse,pf_hunting_ground,novgorod_land,summer,rare,1,core,active,nocturnal,false,dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_garden_dormouse__forest_track__summer,fa_m_garden_dormouse,fauna.mammal.small_mammal.garden_dormouse,pf_forest_track,novgorod_land,summer,rare,1,marginal,active,nocturnal,false,dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_garden_dormouse__mixed_woodland__autumn,fa_m_garden_dormouse,fauna.mammal.small_mammal.garden_dormouse,pf_mixed_woodland,novgorod_land,autumn,rare,1,core,active,nocturnal,false,dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_garden_dormouse__broadleaf_woodland__autumn,fa_m_garden_dormouse,fauna.mammal.small_mammal.garden_dormouse,pf_broadleaf_woodland,novgorod_land,autumn,rare,1,core,active,nocturnal,false,dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_garden_dormouse__hunting_ground__autumn,fa_m_garden_dormouse,fauna.mammal.small_mammal.garden_dormouse,pf_hunting_ground,novgorod_land,autumn,rare,1,core,active,nocturnal,false,dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_garden_dormouse__forest_track__autumn,fa_m_garden_dormouse,fauna.mammal.small_mammal.garden_dormouse,pf_forest_track,novgorod_land,autumn,rare,1,marginal,active,nocturnal,false,dens_nests;sounds,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,C,candidate
fhp_m_whiskered_bat__forest_edge__winter,fa_m_whiskered_bat,fauna.mammal.bat.whiskered_bat,pf_forest_edge,novgorod_land,winter,rare,1,core,dormant,dormant,false,dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_whiskered_bat__broadleaf_woodland__winter,fa_m_whiskered_bat,fauna.mammal.bat.whiskered_bat,pf_broadleaf_woodland,novgorod_land,winter,rare,1,core,dormant,dormant,false,dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_whiskered_bat__mixed_woodland__winter,fa_m_whiskered_bat,fauna.mammal.bat.whiskered_bat,pf_mixed_woodland,novgorod_land,winter,rare,1,marginal,dormant,dormant,false,dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_whiskered_bat__peasant_homestead__winter,fa_m_whiskered_bat,fauna.mammal.bat.whiskered_bat,pf_peasant_homestead,novgorod_land,winter,rare,1,marginal,dormant,dormant,false,dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_whiskered_bat__rural_yard__winter,fa_m_whiskered_bat,fauna.mammal.bat.whiskered_bat,pf_rural_yard,novgorod_land,winter,rare,1,marginal,dormant,dormant,false,dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_whiskered_bat__outbuildings__winter,fa_m_whiskered_bat,fauna.mammal.bat.whiskered_bat,pf_outbuildings,novgorod_land,winter,rare,1,marginal,dormant,dormant,false,dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_whiskered_bat__churchyard__winter,fa_m_whiskered_bat,fauna.mammal.bat.whiskered_bat,pf_churchyard,novgorod_land,winter,rare,1,marginal,dormant,dormant,false,dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_whiskered_bat__monastery_yard__winter,fa_m_whiskered_bat,fauna.mammal.bat.whiskered_bat,pf_monastery_yard,novgorod_land,winter,rare,1,marginal,dormant,dormant,false,dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_whiskered_bat__marshy_stream__winter,fa_m_whiskered_bat,fauna.mammal.bat.whiskered_bat,pf_marshy_stream,novgorod_land,winter,rare,1,marginal,dormant,dormant,false,dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_whiskered_bat__hunting_ground__winter,fa_m_whiskered_bat,fauna.mammal.bat.whiskered_bat,pf_hunting_ground,novgorod_land,winter,rare,1,core,dormant,dormant,false,dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_whiskered_bat__forest_track__winter,fa_m_whiskered_bat,fauna.mammal.bat.whiskered_bat,pf_forest_track,novgorod_land,winter,rare,1,marginal,dormant,dormant,false,dens_nests,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_whiskered_bat__forest_edge__spring,fa_m_whiskered_bat,fauna.mammal.bat.whiskered_bat,pf_forest_edge,novgorod_land,spring,contextual,2,core,active,nocturnal,false,droppings;feeding;dens_nests;sounds;smell,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_whiskered_bat__broadleaf_woodland__spring,fa_m_whiskered_bat,fauna.mammal.bat.whiskered_bat,pf_broadleaf_woodland,novgorod_land,spring,contextual,2,core,active,nocturnal,false,droppings;feeding;dens_nests;sounds;smell,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_whiskered_bat__mixed_woodland__spring,fa_m_whiskered_bat,fauna.mammal.bat.whiskered_bat,pf_mixed_woodland,novgorod_land,spring,rare,1,marginal,active,nocturnal,false,droppings;feeding;dens_nests;sounds;smell,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_whiskered_bat__peasant_homestead__spring,fa_m_whiskered_bat,fauna.mammal.bat.whiskered_bat,pf_peasant_homestead,novgorod_land,spring,rare,1,marginal,active,nocturnal,false,droppings;feeding;dens_nests;sounds;smell,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_m_whiskered_bat__rural_yard__spring,fa_m_whiskered_bat,fauna.mammal.bat.whiskered_bat,pf_rural_yard,novgorod_land,spring,rare,1,marginal,active,nocturnal,false,droppings;feeding;dens_nests;sounds;smell,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_VOLOGDA_MAMM;SRC_VALDAY_NP;SRC_WK_FAUNA;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
