cal_id,date_or_rule,year,kind,name_ru,effects,computation_ref,source_refs,confidence,status,note
cal_mv_holy_saturday_1238,julian:1238-04-03,1238,feast,Великая субхота,church,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_easter_1238,julian:1238-04-04,1238,feast,Пасха,"church,fasting_free","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_fomino_1238,julian:1238-04-11,1238,feast,Фомина неделя (Антипасха),church,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_radunitsa_1238,julian:1238-04-13,1238,belief,Радуница (поминовение предков),"folk,burial","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",C,candidate,
cal_mv_ascension_1238,julian:1238-05-13,1238,feast,Вознесение,church,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_trinity_1238,julian:1238-05-23,1238,feast,Троица (Пятидесятница),"church,fasting_free","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_all_saints_1238,julian:1238-05-30,1238,feast,Неделя Всех святых,church,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_rusalnaya_1238,julian:1238-05-24..+6d,1238,belief,"Русальная неделя (седьмая неделя по Пасхе, начало игрищ у воды)",folk,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 ('русальная неделя' -- седьмая неделя после Пасхи, летопись XII в.)",C,candidate,Точная граница недели (считать ли от Троицы или от Пасхи) расходится между источниками; помечено C.
cal_mv_petrov_start_1238,julian:1238-05-31,1238,fast,"Петров пост, начало (понедельник после Всех святых)","food,church","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 ¶3714 (Петровки: начало через неделю после Троицы)",B,candidate,
cal_mv_petrov_end_1238,julian:06-28,1238,fast,"Петров пост, конец (канун Петрова дня)","food,church",fixed_rule,"book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 ¶3714 (конец -- Петров день, 29 июня)",B,candidate,"Длина в этом году: 28 дн. (варьируется 1-6 недель в зависимости от Пасхи, как и утверждает источник)."
cal_mv_maslenitsa_1239,julian:1239-01-31,1239,feast,Масленица (начало сырной седмицы),"folk,fasting_free","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_great_lent_start_1239,julian:1239-02-07,1239,fast,"Великий пост, начало (Чистый понедельник)","food,church","time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_palm_sunday_1239,julian:1239-03-20,1239,feast,Вербное (Цветоносное) воскресенье,church,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
cal_mv_holy_thursday_1239,julian:1239-03-24,1239,feast,Великий четверг,church,"time/scripts/paschalia.py:build_year (Gauss Julian-Easter congruence, cross-checked against Meeus algorithm)","book:356156 (Леонтьева, Кобрин, Шорин, Вспомогательные исторические дисциплины, 2009) §Глава 6. Хронология ¶1324, ¶1328-1333 (Gauss formula); book:122328 (Рыбаков, Язычество Древней Руси, 1987) §Часть третья, гл.13 (подвижность Пасхи и масленицы)",B,candidate,
