link_id,profession_id,location_id,relation,confidence,source_ids
PLL000848,PRO0228,STR0010,main,B,"[""SRC003"",""SRC013"",""SRC029"",""SRC039"",""SRC050"",""SRC099""]"
PLL000849,PRO0228,STR0011,main,B,"[""SRC003"",""SRC013"",""SRC029"",""SRC039"",""SRC050"",""SRC099""]"
PLL000850,PRO0228,STR0012,main,B,"[""SRC003"",""SRC013"",""SRC029"",""SRC039"",""SRC050"",""SRC099""]"
PLL000851,PRO0228,STR0006,main,B,"[""SRC003"",""SRC013"",""SRC029"",""SRC039"",""SRC050"",""SRC099""]"
PLL000852,PRO0229,STR0010,main,B,"[""SRC003"",""SRC013"",""SRC029"",""SRC039"",""SRC050"",""SRC099""]"
PLL000853,PRO0229,STR0011,main,B,"[""SRC003"",""SRC013"",""SRC029"",""SRC039"",""SRC050"",""SRC099""]"
PLL000854,PRO0229,STR0012,main,B,"[""SRC003"",""SRC013"",""SRC029"",""SRC039"",""SRC050"",""SRC099""]"
PLL000855,PRO0229,STR0006,main,B,"[""SRC003"",""SRC013"",""SRC029"",""SRC039"",""SRC050"",""SRC099""]"
PLL000856,PRO0230,STR0011,main,A,"[""SRC003"",""SRC029"",""SRC039"",""SRC053"",""SRC093""]"
PLL000857,PRO0230,STR0012,main,A,"[""SRC003"",""SRC029"",""SRC039"",""SRC053"",""SRC093""]"
PLL000858,PRO0230,ARC0018,main,A,"[""SRC003"",""SRC029"",""SRC039"",""SRC053"",""SRC093""]"
PLL000859,PRO0230,TRD0035,main,A,"[""SRC003"",""SRC029"",""SRC039"",""SRC053"",""SRC093""]"
PLL000860,PRO0230,STR0006,secondary,A,"[""SRC003"",""SRC029"",""SRC039"",""SRC053"",""SRC093""]"
PLL000861,PRO0230,ARC0018,required_building,A,"[""SRC003"",""SRC029"",""SRC039"",""SRC053"",""SRC093""]"
PLL000862,PRO0231,STR0010,main,B,"[""SRC003"",""SRC013"",""SRC029"",""SRC039"",""SRC050"",""SRC099""]"
PLL000863,PRO0231,STR0011,main,B,"[""SRC003"",""SRC013"",""SRC029"",""SRC039"",""SRC050"",""SRC099""]"
PLL000864,PRO0231,STR0012,main,B,"[""SRC003"",""SRC013"",""SRC029"",""SRC039"",""SRC050"",""SRC099""]"
PLL000865,PRO0231,STR0006,main,B,"[""SRC003"",""SRC013"",""SRC029"",""SRC039"",""SRC050"",""SRC099""]"
PLL000866,PRO0232,STR0010,main,B,"[""SRC003"",""SRC013"",""SRC029"",""SRC039"",""SRC050"",""SRC099""]"
PLL000867,PRO0232,STR0011,main,B,"[""SRC003"",""SRC013"",""SRC029"",""SRC039"",""SRC050"",""SRC099""]"
PLL000868,PRO0232,STR0012,main,B,"[""SRC003"",""SRC013"",""SRC029"",""SRC039"",""SRC050"",""SRC099""]"
PLL000869,PRO0232,STR0006,main,B,"[""SRC003"",""SRC013"",""SRC029"",""SRC039"",""SRC050"",""SRC099""]"
PLL000870,PRO0233,STR0011,main,B,"[""SRC001"",""SRC005"",""SRC039"",""SRC089""]"
PLL000871,PRO0233,STR0010,main,B,"[""SRC001"",""SRC005"",""SRC039"",""SRC089""]"
PLL000872,PRO0233,ARC0031,main,B,"[""SRC001"",""SRC005"",""SRC039"",""SRC089""]"
PLL000873,PRO0233,ARC0031,required_building,B,"[""SRC001"",""SRC005"",""SRC039"",""SRC089""]"
PLL000874,PRO0234,STR0010,main,C,"[""SRC003"",""SRC013"",""SRC029"",""SRC039"",""SRC050"",""SRC099""]"
PLL000875,PRO0234,STR0011,main,C,"[""SRC003"",""SRC013"",""SRC029"",""SRC039"",""SRC050"",""SRC099""]"
PLL000876,PRO0234,STR0012,main,C,"[""SRC003"",""SRC013"",""SRC029"",""SRC039"",""SRC050"",""SRC099""]"
PLL000877,PRO0234,STR0006,main,C,"[""SRC003"",""SRC013"",""SRC029"",""SRC039"",""SRC050"",""SRC099""]"
PLL000878,PRO0235,STR0010,main,C,"[""SRC003"",""SRC013"",""SRC029"",""SRC039"",""SRC050"",""SRC099""]"
PLL000879,PRO0235,STR0011,main,C,"[""SRC003"",""SRC013"",""SRC029"",""SRC039"",""SRC050"",""SRC099""]"
PLL000880,PRO0235,STR0012,main,C,"[""SRC003"",""SRC013"",""SRC029"",""SRC039"",""SRC050"",""SRC099""]"
PLL000881,PRO0235,STR0006,main,C,"[""SRC003"",""SRC013"",""SRC029"",""SRC039"",""SRC050"",""SRC099""]"
PLL000882,PRO0236,STR0011,main,B,"[""SRC003"",""SRC029"",""SRC039"",""SRC053"",""SRC093""]"
PLL000883,PRO0236,STR0012,main,B,"[""SRC003"",""SRC029"",""SRC039"",""SRC053"",""SRC093""]"
PLL000884,PRO0236,ARC0018,main,B,"[""SRC003"",""SRC029"",""SRC039"",""SRC053"",""SRC093""]"
PLL000885,PRO0236,TRD0035,main,B,"[""SRC003"",""SRC029"",""SRC039"",""SRC053"",""SRC093""]"
PLL000886,PRO0236,STR0006,secondary,B,"[""SRC003"",""SRC029"",""SRC039"",""SRC053"",""SRC093""]"
PLL000887,PRO0236,ARC0018,required_building,B,"[""SRC003"",""SRC029"",""SRC039"",""SRC053"",""SRC093""]"
PLL000888,PRO0237,STR0010,main,C,"[""SRC003"",""SRC013"",""SRC029"",""SRC039"",""SRC050"",""SRC099""]"
PLL000889,PRO0237,STR0011,main,C,"[""SRC003"",""SRC013"",""SRC029"",""SRC039"",""SRC050"",""SRC099""]"
PLL000890,PRO0237,STR0012,main,C,"[""SRC003"",""SRC013"",""SRC029"",""SRC039"",""SRC050"",""SRC099""]"
PLL000891,PRO0237,STR0006,main,C,"[""SRC003"",""SRC013"",""SRC029"",""SRC039"",""SRC050"",""SRC099""]"
PLL000892,PRO0238,STR0010,main,B,"[""SRC003"",""SRC013"",""SRC029"",""SRC039"",""SRC050"",""SRC099""]"
PLL000893,PRO0238,STR0011,main,B,"[""SRC003"",""SRC013"",""SRC029"",""SRC039"",""SRC050"",""SRC099""]"
PLL000894,PRO0238,STR0012,main,B,"[""SRC003"",""SRC013"",""SRC029"",""SRC039"",""SRC050"",""SRC099""]"
PLL000895,PRO0238,STR0006,main,B,"[""SRC003"",""SRC013"",""SRC029"",""SRC039"",""SRC050"",""SRC099""]"
PLL000896,PRO0239,STR0007,main,A,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000897,PRO0239,STR0006,main,A,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000898,PRO0239,STR0013,main,A,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000899,PRO0239,ARC0001,required_building,A,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000900,PRO0240,STR0007,main,A,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000901,PRO0240,STR0006,main,A,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000902,PRO0240,STR0013,main,A,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000903,PRO0240,ARC0001,required_building,A,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000904,PRO0241,STR0007,main,A,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000905,PRO0241,STR0006,main,A,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000906,PRO0241,STR0013,main,A,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000907,PRO0241,ARC0001,required_building,A,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000908,PRO0242,STR0007,main,B,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000909,PRO0242,STR0006,main,B,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000910,PRO0242,STR0013,main,B,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000911,PRO0242,ARC0001,required_building,B,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000912,PRO0243,STR0007,main,B,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000913,PRO0243,STR0006,main,B,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000914,PRO0243,STR0013,main,B,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000915,PRO0243,ARC0001,required_building,B,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000916,PRO0244,STR0007,main,C,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000917,PRO0244,STR0006,main,C,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000918,PRO0244,STR0013,main,C,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000919,PRO0244,ARC0001,required_building,C,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000920,PRO0245,ARC0001,main,B,"[""SRC028"",""SRC040"",""SRC041"",""SRC042"",""SRC045"",""SRC046"",""SRC074"",""SRC097""]"
PLL000921,PRO0245,ARC0002,main,B,"[""SRC028"",""SRC040"",""SRC041"",""SRC042"",""SRC045"",""SRC046"",""SRC074"",""SRC097""]"
PLL000922,PRO0245,STR0013,main,B,"[""SRC028"",""SRC040"",""SRC041"",""SRC042"",""SRC045"",""SRC046"",""SRC074"",""SRC097""]"
PLL000923,PRO0245,ARC0001,required_building,B,"[""SRC028"",""SRC040"",""SRC041"",""SRC042"",""SRC045"",""SRC046"",""SRC074"",""SRC097""]"
PLL000924,PRO0245,ARC0002,required_building,B,"[""SRC028"",""SRC040"",""SRC041"",""SRC042"",""SRC045"",""SRC046"",""SRC074"",""SRC097""]"
PLL000925,PRO0246,STR0007,main,B,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000926,PRO0246,STR0006,main,B,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000927,PRO0246,STR0013,main,B,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000928,PRO0246,ARC0001,required_building,B,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000929,PRO0247,STR0007,main,A,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000930,PRO0247,STR0006,main,A,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000931,PRO0247,STR0013,main,A,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000932,PRO0247,ARC0001,required_building,A,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000933,PRO0248,STR0006,main,B,"[""SRC027"",""SRC028"",""SRC031"",""SRC050"",""SRC053"",""SRC074"",""SRC091"",""SRC094"",""SRC101""]"
PLL000934,PRO0248,ARC0011,main,B,"[""SRC027"",""SRC028"",""SRC031"",""SRC050"",""SRC053"",""SRC074"",""SRC091"",""SRC094"",""SRC101""]"
PLL000935,PRO0248,ARC0005,main,B,"[""SRC027"",""SRC028"",""SRC031"",""SRC050"",""SRC053"",""SRC074"",""SRC091"",""SRC094"",""SRC101""]"
PLL000936,PRO0248,TRD0034,main,B,"[""SRC027"",""SRC028"",""SRC031"",""SRC050"",""SRC053"",""SRC074"",""SRC091"",""SRC094"",""SRC101""]"
PLL000937,PRO0248,ARC0011,required_building,B,"[""SRC027"",""SRC028"",""SRC031"",""SRC050"",""SRC053"",""SRC074"",""SRC091"",""SRC094"",""SRC101""]"
PLL000938,PRO0249,STR0006,main,B,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000939,PRO0249,TRD0034,main,B,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000940,PRO0249,STR0011,main,B,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000941,PRO0249,ARC0018,main,B,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000942,PRO0249,ARC0018,required_building,B,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000943,PRO0250,ARC0031,main,B,"[""SRC001"",""SRC005"",""SRC006"",""SRC008"",""SRC089""]"
PLL000944,PRO0250,STR0013,main,B,"[""SRC001"",""SRC005"",""SRC006"",""SRC008"",""SRC089""]"
PLL000945,PRO0250,ARC0031,required_building,B,"[""SRC001"",""SRC005"",""SRC006"",""SRC008"",""SRC089""]"
PLL000946,PRO0251,MSC0028,main,B,"[""SRC005"",""SRC045"",""SRC046"",""SRC089"",""SRC102""]"
PLL000947,PRO0251,MSC0044,main,B,"[""SRC005"",""SRC045"",""SRC046"",""SRC089"",""SRC102""]"
PLL000948,PRO0251,STR0010,main,B,"[""SRC005"",""SRC045"",""SRC046"",""SRC089"",""SRC102""]"
PLL000949,PRO0252,STR0007,main,B,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000950,PRO0252,STR0006,main,B,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000951,PRO0252,STR0013,main,B,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000952,PRO0252,ARC0001,required_building,B,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000953,PRO0253,STR0007,main,B,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000954,PRO0253,STR0006,main,B,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000955,PRO0253,STR0013,main,B,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000956,PRO0253,ARC0001,required_building,B,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]"
PLL000957,PRO0254,STR0006,main,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000958,PRO0254,STR0011,main,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000959,PRO0254,TRD0034,main,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000960,PRO0254,ARC0018,main,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000961,PRO0254,ARC0018,required_building,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000962,PRO0255,STR0006,main,B,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000963,PRO0255,TRD0034,main,B,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000964,PRO0255,STR0011,main,B,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000965,PRO0255,ARC0018,main,B,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000966,PRO0255,ARC0018,required_building,B,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000967,PRO0256,STR0006,main,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000968,PRO0256,TRD0034,main,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000969,PRO0256,STR0011,main,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000970,PRO0256,ARC0018,main,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000971,PRO0256,ARC0018,required_building,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000972,PRO0257,STR0006,main,B,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000973,PRO0257,TRD0034,main,B,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000974,PRO0257,STR0011,main,B,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000975,PRO0257,ARC0018,main,B,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000976,PRO0257,ARC0018,required_building,B,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000977,PRO0258,STR0006,main,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000978,PRO0258,TRD0034,main,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000979,PRO0258,STR0011,main,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000980,PRO0258,ARC0018,main,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000981,PRO0258,ARC0018,required_building,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000982,PRO0259,STR0006,main,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000983,PRO0259,TRD0034,main,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000984,PRO0259,STR0011,main,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000985,PRO0259,ARC0018,main,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000986,PRO0259,ARC0018,required_building,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000987,PRO0260,STR0006,main,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000988,PRO0260,TRD0034,main,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000989,PRO0260,STR0011,main,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000990,PRO0260,ARC0018,main,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000991,PRO0260,ARC0018,required_building,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000992,PRO0261,STR0006,main,B,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000993,PRO0261,TRD0034,main,B,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000994,PRO0261,STR0011,main,B,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000995,PRO0261,ARC0018,main,B,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000996,PRO0261,ARC0018,required_building,B,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL000997,PRO0262,STR0006,main,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099"",""SRC091""]"
PLL000998,PRO0262,TRD0034,main,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099"",""SRC091""]"
PLL000999,PRO0262,STR0011,main,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099"",""SRC091""]"
PLL001000,PRO0262,ARC0018,main,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099"",""SRC091""]"
PLL001001,PRO0262,ARC0018,required_building,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099"",""SRC091""]"
PLL001002,PRO0263,STR0006,main,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL001003,PRO0263,TRD0034,main,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL001004,PRO0263,STR0011,main,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL001005,PRO0263,ARC0018,main,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL001006,PRO0263,ARC0018,required_building,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL001007,PRO0264,STR0006,main,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL001008,PRO0264,TRD0034,main,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL001009,PRO0264,STR0011,main,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL001010,PRO0264,ARC0018,main,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL001011,PRO0264,ARC0018,required_building,A,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL001012,PRO0265,STR0006,main,B,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL001013,PRO0265,TRD0034,main,B,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL001014,PRO0265,STR0011,main,B,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL001015,PRO0265,ARC0018,main,B,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL001016,PRO0265,ARC0018,required_building,B,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL001017,PRO0266,STR0006,main,B,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
PLL001018,PRO0266,TRD0034,main,B,"[""SRC027"",""SRC028"",""SRC029"",""SRC030"",""SRC050"",""SRC053"",""SRC072"",""SRC093"",""SRC095"",""SRC096"",""SRC098"",""SRC099""]"
