activity_id,name_ru,description_ru,profession_ids,role_ids,location_ids,held_item_ids,used_item_ids,environment_item_ids,consumed_item_ids,produced_item_ids,animal_ids,transport_ids,season_scope,weather_scope,time_of_day,duration_estimate,physical_intensity,pose_hint,previous_activity_ids,next_activity_ids,historical_confidence,source_ids,state_modifiers,prompt_hint
ACT00841,Носильщик урожая: подготовить поле и орудия,"Носильщик урожая проверяет упряжь, соху, борону, серпы или тару по сезону. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0169""]","[""ROL0013""]","[""AGR0005"",""AGR0042"",""ARC0018""]","[""AGR0023"",""AGR0024""]","[""AGR0023"",""AGR0024"",""AGR0025"",""AGR0020""]","[""ARC0018"",""AGR0005"",""AGR0042""]",[],[],"[""LIV0004"",""LIV0015""]","[""LTR0017"",""LTR0021""]","[""spring"",""summer"",""autumn"",""winter""]","[""rain_frost_and_soil_conditions""]","[""dawn"",""morning""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,standing_idle,[],"[""ACT00842""]",A,"[""SRC028"",""SRC044"",""SRC045"",""SRC046"",""SRC047"",""SRC102""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Носильщик урожая; подготовить поле и орудия; pose standing_idle; held items AGR0023, AGR0024; location refs AGR0005, AGR0042; no fantasy, no later folk costume, no modern equipment."
ACT00842,Носильщик урожая: выполнить сезонную полевую работу,"Носильщик урожая пашет, сеет, боронит, косит или жнёт в зависимости от календаря. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0169""]","[""ROL0013""]","[""AGR0005"",""AGR0042"",""ARC0018""]","[""AGR0024"",""AGR0025""]","[""AGR0023"",""AGR0024"",""AGR0025"",""AGR0020""]","[""ARC0018"",""AGR0005"",""AGR0042""]",[],[],"[""LIV0004"",""LIV0015""]","[""LTR0017"",""LTR0021""]","[""spring"",""summer"",""autumn"",""winter""]","[""rain_frost_and_soil_conditions""]","[""morning"",""day""]","{""min_minutes"":45,""max_minutes"":300,""basis"":""gameplay_estimate""}",heavy,digging,"[""ACT00841""]","[""ACT00843""]",A,"[""SRC028"",""SRC044"",""SRC045"",""SRC046"",""SRC047"",""SRC102""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Носильщик урожая; выполнить сезонную полевую работу; pose digging; held items AGR0024, AGR0025; location refs AGR0005, AGR0042; no fantasy, no later folk costume, no modern equipment."
ACT00843,Носильщик урожая: собрать и связать результат,"Носильщик урожая формирует снопы, копны, корзины или мешки. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0169""]","[""ROL0013""]","[""AGR0005"",""AGR0042"",""ARC0018""]","[""AGR0025"",""AGR0020""]","[""AGR0023"",""AGR0024"",""AGR0025"",""AGR0020"",""AGR0027"",""AGR0039""]","[""ARC0018"",""AGR0005"",""AGR0042""]","[""AGR0039""]",[],"[""LIV0004"",""LIV0015""]","[""LTR0017"",""LTR0021""]","[""spring"",""summer"",""autumn"",""winter""]","[""rain_frost_and_soil_conditions""]","[""day""]","{""min_minutes"":45,""max_minutes"":300,""basis"":""gameplay_estimate""}",heavy,reaping,"[""ACT00842""]","[""ACT00844""]",A,"[""SRC028"",""SRC044"",""SRC045"",""SRC046"",""SRC047"",""SRC102""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Носильщик урожая; собрать и связать результат; pose reaping; held items AGR0025, AGR0020; location refs AGR0005, AGR0042; no fantasy, no later folk costume, no modern equipment."
ACT00844,Носильщик урожая: перевезти к току или хранилищу,"Носильщик урожая несёт или везёт урожай и сено. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0169""]","[""ROL0013""]","[""AGR0005"",""AGR0042"",""ARC0018""]","[""AGR0020"",""AGR0037""]","[""AGR0023"",""AGR0024"",""AGR0025"",""AGR0020"",""AGR0027"",""AGR0039""]","[""ARC0018"",""AGR0005"",""AGR0042""]",[],[],"[""LIV0004"",""LIV0015""]","[""LTR0017"",""LTR0021""]","[""spring"",""summer"",""autumn"",""winter""]","[""rain_frost_and_soil_conditions""]","[""day""]","{""min_minutes"":45,""max_minutes"":300,""basis"":""gameplay_estimate""}",heavy,carrying,"[""ACT00843""]","[""ACT00845""]",A,"[""SRC028"",""SRC044"",""SRC045"",""SRC046"",""SRC047"",""SRC102""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Носильщик урожая; перевезти к току или хранилищу; pose carrying; held items AGR0020, AGR0037; location refs AGR0005, AGR0042; no fantasy, no later folk costume, no modern equipment."
ACT00845,Носильщик урожая: обработать и убрать орудия,"Носильщик урожая молотит, веет, сортирует либо ремонтирует инструмент. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0169""]","[""ROL0013""]","[""AGR0005"",""AGR0042"",""ARC0018""]","[""AGR0037"",""AGR0012""]","[""AGR0023"",""AGR0024"",""AGR0025"",""AGR0020""]","[""ARC0018"",""AGR0005"",""AGR0042""]",[],[],"[""LIV0004"",""LIV0015""]","[""LTR0017"",""LTR0021""]","[""spring"",""summer"",""autumn"",""winter""]","[""rain_frost_and_soil_conditions""]","[""evening""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,hammering,"[""ACT00844""]",[],A,"[""SRC028"",""SRC044"",""SRC045"",""SRC046"",""SRC047"",""SRC102""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Носильщик урожая; обработать и убрать орудия; pose hammering; held items AGR0037, AGR0012; location refs AGR0005, AGR0042; no fantasy, no later folk costume, no modern equipment."
ACT00846,Возчик зерна и муки: подготовить животное и повозку,"Возчик зерна и муки осматривает ось, колесо, полозья, упряжь и груз. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0170""]",[],"[""STR0007"",""STR0006"",""STR0013""]","[""HRS0003"",""HRS0005""]","[""HRS0003"",""HRS0005""]","[""ARC0001"",""STR0007"",""STR0006"",""STR0013""]",[],[],"[""LIV0015"",""LIV0030"",""LIV0004""]","[""LTR0017"",""LTR0020"",""LTR0021""]","[""spring"",""summer"",""autumn"",""winter""]","[""mud_snow_ice""]","[""dawn"",""morning""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,watching,[],"[""ACT00847""]",B,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Возчик зерна и муки; подготовить животное и повозку; pose watching; held items HRS0003, HRS0005; location refs STR0007, STR0006; no fantasy, no later folk costume, no modern equipment."
ACT00847,Возчик зерна и муки: запрячь и погрузить,"Возчик зерна и муки надевает упряжь, распределяет груз и закрепляет его. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0170""]",[],"[""STR0007"",""STR0006"",""STR0013""]","[""HRS0005"",""LTR0030""]","[""HRS0003"",""HRS0005""]","[""ARC0001"",""STR0007"",""STR0006"",""STR0013""]",[],[],"[""LIV0015"",""LIV0030"",""LIV0004""]","[""LTR0017"",""LTR0020"",""LTR0021""]","[""spring"",""summer"",""autumn"",""winter""]","[""mud_snow_ice""]","[""morning""]","{""min_minutes"":45,""max_minutes"":300,""basis"":""gameplay_estimate""}",heavy,loading,"[""ACT00846""]","[""ACT00848""]",B,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Возчик зерна и муки; запрячь и погрузить; pose loading; held items HRS0005, LTR0030; location refs STR0007, STR0006; no fantasy, no later folk costume, no modern equipment."
ACT00848,Возчик зерна и муки: вести по маршруту,"Возчик зерна и муки управляет животным, выбирает дорогу и бережёт груз. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0170""]",[],"[""STR0007"",""STR0006"",""STR0013""]","[""LTR0030"",""LTR0031""]","[""HRS0003"",""HRS0005"",""LTR0030"",""LTR0031""]","[""ARC0001"",""STR0007"",""STR0006"",""STR0013""]",[],[],"[""LIV0015"",""LIV0030"",""LIV0004""]","[""LTR0017"",""LTR0020"",""LTR0021""]","[""spring"",""summer"",""autumn"",""winter""]","[""mud_snow_ice""]","[""day""]","{""min_minutes"":45,""max_minutes"":300,""basis"":""gameplay_estimate""}",heavy,riding,"[""ACT00847""]","[""ACT00849""]",B,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Возчик зерна и муки; вести по маршруту; pose riding; held items LTR0030, LTR0031; location refs STR0007, STR0006; no fantasy, no later folk costume, no modern equipment."
ACT00849,Возчик зерна и муки: разгрузить и передать,"Возчик зерна и муки снимает груз, считает тару и принимает подтверждение. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0170""]",[],"[""STR0007"",""STR0006"",""STR0013""]","[""LTR0031""]","[""HRS0003"",""HRS0005"",""LTR0030"",""LTR0031""]","[""ARC0001"",""STR0007"",""STR0006"",""STR0013""]",[],[],"[""LIV0015"",""LIV0030"",""LIV0004""]","[""LTR0017"",""LTR0020"",""LTR0021""]","[""spring"",""summer"",""autumn"",""winter""]","[""mud_snow_ice""]","[""day""]","{""min_minutes"":45,""max_minutes"":300,""basis"":""gameplay_estimate""}",heavy,unloading,"[""ACT00848""]","[""ACT00850""]",B,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Возчик зерна и муки; разгрузить и передать; pose unloading; held items LTR0031; location refs STR0007, STR0006; no fantasy, no later folk costume, no modern equipment."
ACT00850,Возчик зерна и муки: накормить животное и чинить транспорт,"Возчик зерна и муки отдыхает, смазывает ось, проверяет колесо/полозья. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0170""]",[],"[""STR0007"",""STR0006"",""STR0013""]","[""HRS0003"",""HRS0005""]","[""HRS0003"",""HRS0005""]","[""ARC0001"",""STR0007"",""STR0006"",""STR0013""]",[],[],"[""LIV0015"",""LIV0030"",""LIV0004""]","[""LTR0017"",""LTR0020"",""LTR0021""]","[""spring"",""summer"",""autumn"",""winter""]","[""mud_snow_ice""]","[""evening""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,kneeling_work,"[""ACT00849""]",[],B,"[""SRC039"",""SRC045"",""SRC046"",""SRC099""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Возчик зерна и муки; накормить животное и чинить транспорт; pose kneeling_work; held items HRS0003, HRS0005; location refs STR0007, STR0006; no fantasy, no later folk costume, no modern equipment."
ACT00851,Сторож поля или урожая: подготовить поле и орудия,"Сторож поля или урожая проверяет упряжь, соху, борону, серпы или тару по сезону. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0171""]","[""ROL0014""]","[""AGR0005"",""AGR0042"",""ARC0018""]","[""AGR0023"",""AGR0024""]","[""AGR0023"",""AGR0024"",""AGR0025"",""AGR0020""]","[""ARC0018"",""AGR0005"",""AGR0042""]",[],[],"[""LIV0004"",""LIV0015""]","[""LTR0017"",""LTR0021""]","[""spring"",""summer"",""autumn"",""winter""]","[""rain_frost_and_soil_conditions""]","[""dawn"",""morning""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,standing_idle,[],"[""ACT00852""]",C,"[""SRC028"",""SRC044"",""SRC045"",""SRC046"",""SRC047"",""SRC102""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Сторож поля или урожая; подготовить поле и орудия; pose standing_idle; held items AGR0023, AGR0024; location refs AGR0005, AGR0042; no fantasy, no later folk costume, no modern equipment."
