category_id,domain,facet,stable_code,parent_category_id,name_ru,name_en,region_id,origin,source_domain_file,status
fauna.bird.wader.ruff,fauna,taxon,fauna.bird.wader.ruff,fauna.bird.wader,Турухтан,Ruff,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.wader.snipe,fauna,taxon,fauna.bird.wader.snipe,fauna.bird.wader,Бекас,Common snipe,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.wader.wood_sandpiper,fauna,taxon,fauna.bird.wader.wood_sandpiper,fauna.bird.wader,Фифи,Wood sandpiper,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.wader.woodcock,fauna,taxon,fauna.bird.wader.woodcock,fauna.bird.wader,Вальдшнеп,Eurasian woodcock,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.waterbird,fauna,taxon_group,fauna.bird.waterbird,fauna.bird,Гагары и поганки,waterbird,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.waterbird.black_throated_loon,fauna,taxon,fauna.bird.waterbird.black_throated_loon,fauna.bird.waterbird,Чернозобая гагара,Black-throated loon,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.waterbird.great_crested_grebe,fauna,taxon,fauna.bird.waterbird.great_crested_grebe,fauna.bird.waterbird,Чомга,Great crested grebe,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.waterfowl,fauna,taxon_group,fauna.bird.waterfowl,fauna.bird,"Гусеобразные (лебеди, гуси, утки)",waterfowl,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.waterfowl.bean_goose,fauna,taxon,fauna.bird.waterfowl.bean_goose,fauna.bird.waterfowl,Гуменник,Bean goose,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.waterfowl.bewicks_swan,fauna,taxon,fauna.bird.waterfowl.bewicks_swan,fauna.bird.waterfowl,Малый лебедь,Bewick's swan,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.waterfowl.garganey,fauna,taxon,fauna.bird.waterfowl.garganey,fauna.bird.waterfowl,Чирок-трескунок,Garganey,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.waterfowl.goldeneye,fauna,taxon,fauna.bird.waterfowl.goldeneye,fauna.bird.waterfowl,Гоголь,Common goldeneye,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.waterfowl.goosander,fauna,taxon,fauna.bird.waterfowl.goosander,fauna.bird.waterfowl,Большой крохаль,Goosander,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.waterfowl.greylag_goose,fauna,taxon,fauna.bird.waterfowl.greylag_goose,fauna.bird.waterfowl,Серый гусь,Greylag goose,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.waterfowl.mallard,fauna,taxon,fauna.bird.waterfowl.mallard,fauna.bird.waterfowl,Кряква,Mallard,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.waterfowl.pintail,fauna,taxon,fauna.bird.waterfowl.pintail,fauna.bird.waterfowl,Шилохвость,Northern pintail,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.waterfowl.shoveler,fauna,taxon,fauna.bird.waterfowl.shoveler,fauna.bird.waterfowl,Широконоска,Northern shoveler,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.waterfowl.smew,fauna,taxon,fauna.bird.waterfowl.smew,fauna.bird.waterfowl,Луток,Smew,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.waterfowl.teal,fauna,taxon,fauna.bird.waterfowl.teal,fauna.bird.waterfowl,Чирок-свистунок,Eurasian teal,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.waterfowl.tufted_duck,fauna,taxon,fauna.bird.waterfowl.tufted_duck,fauna.bird.waterfowl,Хохлатая чернеть,Tufted duck,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.waterfowl.white_fronted_goose,fauna,taxon,fauna.bird.waterfowl.white_fronted_goose,fauna.bird.waterfowl,Белолобый гусь,Greater white-fronted goose,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.waterfowl.whooper_swan,fauna,taxon,fauna.bird.waterfowl.whooper_swan,fauna.bird.waterfowl,Лебедь-кликун,Whooper swan,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.waterfowl.wigeon,fauna,taxon,fauna.bird.waterfowl.wigeon,fauna.bird.waterfowl,Свиязь,Eurasian wigeon,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.woodpecker,fauna,taxon_group,fauna.bird.woodpecker,fauna.bird,Дятлы,woodpecker,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.woodpecker.black_woodpecker,fauna,taxon,fauna.bird.woodpecker.black_woodpecker,fauna.bird.woodpecker,Желна,Black woodpecker,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.woodpecker.great_spotted_woodpecker,fauna,taxon,fauna.bird.woodpecker.great_spotted_woodpecker,fauna.bird.woodpecker,Большой пёстрый дятел,Great spotted woodpecker,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.woodpecker.grey_headed_woodpecker,fauna,taxon,fauna.bird.woodpecker.grey_headed_woodpecker,fauna.bird.woodpecker,Седой дятел,Grey-headed woodpecker,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.woodpecker.lesser_spotted_woodpecker,fauna,taxon,fauna.bird.woodpecker.lesser_spotted_woodpecker,fauna.bird.woodpecker,Малый пёстрый дятел,Lesser spotted woodpecker,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.woodpecker.three_toed_woodpecker,fauna,taxon,fauna.bird.woodpecker.three_toed_woodpecker,fauna.bird.woodpecker,Трёхпалый дятел,Eurasian three-toed woodpecker,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.woodpecker.white_backed_woodpecker,fauna,taxon,fauna.bird.woodpecker.white_backed_woodpecker,fauna.bird.woodpecker,Белоспинный дятел,White-backed woodpecker,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.bird.woodpecker.wryneck,fauna,taxon,fauna.bird.woodpecker.wryneck,fauna.bird.woodpecker,Вертишейка,Eurasian wryneck,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal,fauna,class,fauna.mammal,,Дикие млекопитающие,Wild mammals,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.bat,fauna,taxon_group,fauna.mammal.bat,fauna.mammal,Летучие мыши,bat,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.bat.brown_long_eared_bat,fauna,taxon,fauna.mammal.bat.brown_long_eared_bat,fauna.mammal.bat,Бурый ушан,Brown long-eared bat,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.bat.daubentons_bat,fauna,taxon,fauna.mammal.bat.daubentons_bat,fauna.mammal.bat,Водяная ночница,Daubenton's bat,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.bat.northern_bat,fauna,taxon,fauna.mammal.bat.northern_bat,fauna.mammal.bat,Северный кожанок,Northern bat,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.bat.parti_coloured_bat,fauna,taxon,fauna.mammal.bat.parti_coloured_bat,fauna.mammal.bat,Двухцветный кожан,Parti-coloured bat,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.bat.whiskered_bat,fauna,taxon,fauna.mammal.bat.whiskered_bat,fauna.mammal.bat,Усатая ночница,Whiskered bat,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.fur_predator,fauna,taxon_group,fauna.mammal.fur_predator,fauna.mammal,Пушные хищники,fur_predator,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.fur_predator.badger,fauna,taxon,fauna.mammal.fur_predator.badger,fauna.mammal.fur_predator,Барсук,European badger,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.fur_predator.lynx,fauna,taxon,fauna.mammal.fur_predator.lynx,fauna.mammal.fur_predator,Рысь,Eurasian lynx,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.fur_predator.otter,fauna,taxon,fauna.mammal.fur_predator.otter,fauna.mammal.fur_predator,Выдра,Eurasian otter,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.fur_predator.red_fox,fauna,taxon,fauna.mammal.fur_predator.red_fox,fauna.mammal.fur_predator,Лисица,Red fox,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.fur_predator.wolverine,fauna,taxon,fauna.mammal.fur_predator.wolverine,fauna.mammal.fur_predator,Росомаха,Wolverine,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.fur_rodent,fauna,taxon_group,fauna.mammal.fur_rodent,fauna.mammal,Пушные грызуны,fur_rodent,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.fur_rodent.beaver,fauna,taxon,fauna.mammal.fur_rodent.beaver,fauna.mammal.fur_rodent,Бобр,Eurasian beaver,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.fur_rodent.red_squirrel,fauna,taxon,fauna.mammal.fur_rodent.red_squirrel,fauna.mammal.fur_rodent,Белка,Red squirrel,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.fur_small,fauna,taxon_group,fauna.mammal.fur_small,fauna.mammal,Мелкие пушные куньи,fur_small,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.fur_small.european_mink,fauna,taxon,fauna.mammal.fur_small.european_mink,fauna.mammal.fur_small,Европейская норка,European mink,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.fur_small.pine_marten,fauna,taxon,fauna.mammal.fur_small.pine_marten,fauna.mammal.fur_small,Лесная куница,Pine marten,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.fur_small.polecat,fauna,taxon,fauna.mammal.fur_small.polecat,fauna.mammal.fur_small,Лесной хорь,European polecat,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.fur_small.sable,fauna,taxon,fauna.mammal.fur_small.sable,fauna.mammal.fur_small,Соболь,Sable,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.fur_small.stoat,fauna,taxon,fauna.mammal.fur_small.stoat,fauna.mammal.fur_small,Горностай,Stoat,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.game_small,fauna,taxon_group,fauna.mammal.game_small,fauna.mammal,Мелкая дичь,game_small,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.game_small.mountain_hare,fauna,taxon,fauna.mammal.game_small.mountain_hare,fauna.mammal.game_small,Заяц-беляк,Mountain hare,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.large_predator,fauna,taxon_group,fauna.mammal.large_predator,fauna.mammal,Крупные хищники,large_predator,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.large_predator.brown_bear,fauna,taxon,fauna.mammal.large_predator.brown_bear,fauna.mammal.large_predator,Бурый медведь,Brown bear,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.large_predator.wolf,fauna,taxon,fauna.mammal.large_predator.wolf,fauna.mammal.large_predator,Волк,Grey wolf,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.marine_mammal,fauna,taxon_group,fauna.mammal.marine_mammal,fauna.mammal,Ластоногие,marine_mammal,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.marine_mammal.ladoga_ringed_seal,fauna,taxon,fauna.mammal.marine_mammal.ladoga_ringed_seal,fauna.mammal.marine_mammal,Ладожская нерпа,Ladoga ringed seal,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.small_mammal,fauna,taxon_group,fauna.mammal.small_mammal,fauna.mammal,"Мелкие звери (насекомоядные, грызуны)",small_mammal,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.small_mammal.bank_vole,fauna,taxon,fauna.mammal.small_mammal.bank_vole,fauna.mammal.small_mammal,Рыжая полёвка,Bank vole,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.small_mammal.birch_mouse,fauna,taxon,fauna.mammal.small_mammal.birch_mouse,fauna.mammal.small_mammal,Лесная мышовка,Northern birch mouse,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.small_mammal.common_shrew,fauna,taxon,fauna.mammal.small_mammal.common_shrew,fauna.mammal.small_mammal,Обыкновенная бурозубка,Common shrew,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.small_mammal.common_vole,fauna,taxon,fauna.mammal.small_mammal.common_vole,fauna.mammal.small_mammal,Обыкновенная полёвка,Common vole,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.small_mammal.field_vole,fauna,taxon,fauna.mammal.small_mammal.field_vole,fauna.mammal.small_mammal,Тёмная полёвка,Field vole,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.small_mammal.flying_squirrel,fauna,taxon,fauna.mammal.small_mammal.flying_squirrel,fauna.mammal.small_mammal,Летяга,Siberian flying squirrel,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.small_mammal.garden_dormouse,fauna,taxon,fauna.mammal.small_mammal.garden_dormouse,fauna.mammal.small_mammal,Садовая соня,Garden dormouse,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
fauna.mammal.small_mammal.harvest_mouse,fauna,taxon,fauna.mammal.small_mammal.harvest_mouse,fauna.mammal.small_mammal,Мышь-малютка,Eurasian harvest mouse,,game_base_v1:fauna-mammals-birds,data/world-catalogs/novgorod/game-base-v1/fauna-mammals-birds/fauna/fauna_categories.csv,candidate
