ipf_id,ref_kind,item_or_category_ref,category_id,item_group,name_ru,pf_id,pf_class,frequency_class,weight,count_limit_rule,allowed_seasons,refresh_class,find_context,owner_rule_ref,derivation_rule,wk_check,superseded_by,source_refs,confidence,status
ipf_it_hh_straw_mat__orchard_garden,it,it_hh_straw_mat,cat_item_object_straw_mat_v1,HH_BEDDING_TEXTILE,Соломенный или травяной мат для сна,orchard_garden,settled_private,ubiquitous,8,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_orchard_garden__in_use_or_stored__hh_bedding_textile,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO011963,C,candidate
ipf_it_hh_straw_mat__outbuildings,it,it_hh_straw_mat,cat_item_object_straw_mat_v1,HH_BEDDING_TEXTILE,Соломенный или травяной мат для сна,outbuildings,settled_private,ubiquitous,8,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_outbuildings__in_use_or_stored__hh_bedding_textile,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO011965;master_link:ILO011966;master_link:ILO011967,C,candidate
ipf_it_hh_straw_mat__peasant_homestead,it,it_hh_straw_mat,cat_item_object_straw_mat_v1,HH_BEDDING_TEXTILE,Соломенный или травяной мат для сна,peasant_homestead,settled_private,ubiquitous,8,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_peasant_homestead__in_use_or_stored__hh_bedding_textile,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO011964;master_link:ILO012382,C,candidate
ipf_it_hh_straw_mat__road,it,it_hh_straw_mat,cat_item_object_straw_mat_v1,HH_BEDDING_TEXTILE,Соломенный или травяной мат для сна,road,public_route,ubiquitous,8,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_road__in_use_or_stored__hh_bedding_textile,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO011968,C,candidate
ipf_it_hh_straw_mat__threshing_barn,it,it_hh_straw_mat,cat_item_object_straw_mat_v1,HH_BEDDING_TEXTILE,Соломенный или травяной мат для сна,threshing_barn,workplace_household,ubiquitous,8,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_threshing_barn__in_use_or_stored__hh_bedding_textile,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO011963,C,candidate
ipf_it_hh_straw_mat__town_courtyard,it,it_hh_straw_mat,cat_item_object_straw_mat_v1,HH_BEDDING_TEXTILE,Соломенный или травяной мат для сна,town_courtyard,settled_private,ubiquitous,8,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_courtyard__in_use_or_stored__hh_bedding_textile,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO011964;master_link:ILO012382,C,candidate
ipf_it_hh_straw_mat__village_lane,it,it_hh_straw_mat,cat_item_object_straw_mat_v1,HH_BEDDING_TEXTILE,Соломенный или травяной мат для сна,village_lane,public_route,ubiquitous,8,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_village_lane__in_use_or_stored__hh_bedding_textile,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO011968,C,candidate
ipf_it_hh_swaddling_cloth__bathhouse,it,it_hh_swaddling_cloth,cat_item_object_swaddling_cloth_v1,HH_BEDDING_TEXTILE,Пелёночная ткань,bathhouse,settled_private,contextual,2,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_bathhouse__in_use_or_stored__hh_bedding_textile,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO010703;master_link:ILO011027,B,candidate
ipf_it_hh_swaddling_cloth__dwelling_interior,it,it_hh_swaddling_cloth,cat_item_object_swaddling_cloth_v1,HH_BEDDING_TEXTILE,Пелёночная ткань,dwelling_interior,settled_private,contextual,2,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_dwelling_interior__in_use_or_stored__hh_bedding_textile,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO010701;master_link:ILO010705;master_link:ILO011026,B,candidate
ipf_it_hh_swaddling_cloth__lake_shore,it,it_hh_swaddling_cloth,cat_item_object_swaddling_cloth_v1,HH_BEDDING_TEXTILE,Пелёночная ткань,lake_shore,wild,rare,1,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,loose_dropped,own_lake_shore__loose_dropped__all,R_MASTER_LINK+R_LOSS_DOWNGRADE,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO010704,B,candidate
ipf_it_hh_swaddling_cloth__monastery_yard,it,it_hh_swaddling_cloth,cat_item_object_swaddling_cloth_v1,HH_BEDDING_TEXTILE,Пелёночная ткань,monastery_yard,church,contextual,2,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_monastery_yard__in_use_or_stored__hh_bedding_textile,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO011028,B,candidate
ipf_it_hh_swaddling_cloth__peasant_homestead,it,it_hh_swaddling_cloth,cat_item_object_swaddling_cloth_v1,HH_BEDDING_TEXTILE,Пелёночная ткань,peasant_homestead,settled_private,contextual,2,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_peasant_homestead__in_use_or_stored__hh_bedding_textile,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO010702;master_link:ILO010706,B,candidate
ipf_it_hh_swaddling_cloth__riverbank,it,it_hh_swaddling_cloth,cat_item_object_swaddling_cloth_v1,HH_BEDDING_TEXTILE,Пелёночная ткань,riverbank,wild,rare,1,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,loose_dropped,own_riverbank__loose_dropped__all,R_MASTER_LINK+R_LOSS_DOWNGRADE,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO010704,B,candidate
ipf_it_hh_swaddling_cloth__road,it,it_hh_swaddling_cloth,cat_item_object_swaddling_cloth_v1,HH_BEDDING_TEXTILE,Пелёночная ткань,road,public_route,contextual,2,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_road__in_use_or_stored__hh_bedding_textile,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO011030,B,candidate
ipf_it_hh_swaddling_cloth__town_courtyard,it,it_hh_swaddling_cloth,cat_item_object_swaddling_cloth_v1,HH_BEDDING_TEXTILE,Пелёночная ткань,town_courtyard,settled_private,contextual,2,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_courtyard__in_use_or_stored__hh_bedding_textile,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO010702;master_link:ILO010706,B,candidate
ipf_it_hh_swaddling_cloth__village_lane,it,it_hh_swaddling_cloth,cat_item_object_swaddling_cloth_v1,HH_BEDDING_TEXTILE,Пелёночная ткань,village_lane,public_route,contextual,2,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_village_lane__in_use_or_stored__hh_bedding_textile,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO011030,B,candidate
ipf_it_hh_cradle_pad__bathhouse,it,it_hh_cradle_pad,cat_item_object_cradle_pad_v1,HH_BEDDING_TEXTILE,Мягкая подкладка колыбели,bathhouse,settled_private,contextual,2,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_bathhouse__in_use_or_stored__hh_bedding_textile,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO011032,B,candidate
ipf_it_hh_cradle_pad__dwelling_interior,it,it_hh_cradle_pad,cat_item_object_cradle_pad_v1,HH_BEDDING_TEXTILE,Мягкая подкладка колыбели,dwelling_interior,settled_private,contextual,2,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_dwelling_interior__in_use_or_stored__hh_bedding_textile,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO011031,B,candidate
ipf_it_hh_cradle_pad__monastery_yard,it,it_hh_cradle_pad,cat_item_object_cradle_pad_v1,HH_BEDDING_TEXTILE,Мягкая подкладка колыбели,monastery_yard,church,contextual,2,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_monastery_yard__in_use_or_stored__hh_bedding_textile,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO011033,B,candidate
ipf_it_hh_cradle_pad__road,it,it_hh_cradle_pad,cat_item_object_cradle_pad_v1,HH_BEDDING_TEXTILE,Мягкая подкладка колыбели,road,public_route,contextual,2,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_road__in_use_or_stored__hh_bedding_textile,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO011035,B,candidate
ipf_it_hh_cradle_pad__village_lane,it,it_hh_cradle_pad,cat_item_object_cradle_pad_v1,HH_BEDDING_TEXTILE,Мягкая подкладка колыбели,village_lane,public_route,contextual,2,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_village_lane__in_use_or_stored__hh_bedding_textile,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO011035,B,candidate
ipf_it_hh_bark_box__cellar_granary,it,it_hh_bark_box,cat_item_object_birch_bark_box_v1,HH_SMALL_STORAGE,Берестяной короб,cellar_granary,settled_private,contextual,2,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_cellar_granary__in_use_or_stored__hh_small_storage,R_WHERE_USED_TEXT,pf in WK place-first-cartography; item WK refs: 1,,master_where_used:HOU0021,C,candidate
ipf_it_hh_bark_box__dwelling_interior,it,it_hh_bark_box,cat_item_object_birch_bark_box_v1,HH_SMALL_STORAGE,Берестяной короб,dwelling_interior,settled_private,contextual,2,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_dwelling_interior__in_use_or_stored__hh_small_storage,R_WHERE_USED_TEXT,pf in WK place-first-cartography; item WK refs: 1,,master_where_used:HOU0021,C,candidate
ipf_it_hh_bark_box__ordinary_workshop,it,it_hh_bark_box,cat_item_object_birch_bark_box_v1,HH_SMALL_STORAGE,Берестяной короб,ordinary_workshop,workplace_master,contextual,2,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_ordinary_workshop__in_use_or_stored__hh_small_storage,R_WHERE_USED_TEXT,pf in WK place-first-cartography; item WK refs: 1,,master_where_used:HOU0021,C,candidate
ipf_it_hh_bark_box__peasant_homestead,it,it_hh_bark_box,cat_item_object_birch_bark_box_v1,HH_SMALL_STORAGE,Берестяной короб,peasant_homestead,settled_private,contextual,2,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_peasant_homestead__in_use_or_stored__hh_small_storage,R_WHERE_USED_TEXT,pf in WK place-first-cartography; item WK refs: 1,,master_where_used:HOU0021,C,candidate
ipf_it_hh_bark_box__town_courtyard,it,it_hh_bark_box,cat_item_object_birch_bark_box_v1,HH_SMALL_STORAGE,Берестяной короб,town_courtyard,settled_private,contextual,2,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_courtyard__in_use_or_stored__hh_small_storage,R_WHERE_USED_TEXT,pf in WK place-first-cartography; item WK refs: 1,,master_where_used:HOU0021,C,candidate
ipf_it_hh_small_box__cellar_granary,it,it_hh_small_box,cat_item_object_wooden_box_v1,HH_SMALL_STORAGE,Небольшая деревянная коробочка,cellar_granary,settled_private,common,4,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_cellar_granary__in_use_or_stored__hh_small_storage,R_SPAWN_PROFILE,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO010823;master_link:ILO010829;master_spawn:SPN003:HOU0043,B,candidate
ipf_it_hh_small_box__dwelling_interior,it,it_hh_small_box,cat_item_object_wooden_box_v1,HH_SMALL_STORAGE,Небольшая деревянная коробочка,dwelling_interior,settled_private,common,4,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_dwelling_interior__in_use_or_stored__hh_small_storage,R_SPAWN_PROFILE,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO010821;master_link:ILO010827;master_spawn:SPN003:HOU0043,B,candidate
ipf_it_hh_small_box__market_square,it,it_hh_small_box,cat_item_object_wooden_box_v1,HH_SMALL_STORAGE,Небольшая деревянная коробочка,market_square,public_market,common,4,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_market_square__in_use_or_stored__hh_small_storage,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO010824;master_link:ILO010830,B,candidate
ipf_it_hh_small_box__ordinary_workshop,it,it_hh_small_box,cat_item_object_wooden_box_v1,HH_SMALL_STORAGE,Небольшая деревянная коробочка,ordinary_workshop,workplace_master,common,4,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_ordinary_workshop__in_use_or_stored__hh_small_storage,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO010822;master_link:ILO010828,B,candidate
ipf_it_hh_small_box__outbuildings,it,it_hh_small_box,cat_item_object_wooden_box_v1,HH_SMALL_STORAGE,Небольшая деревянная коробочка,outbuildings,settled_private,common,4,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_outbuildings__in_use_or_stored__hh_small_storage,R_SPAWN_PROFILE,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO010823;master_link:ILO010829;master_spawn:SPN003:HOU0043,B,candidate
ipf_it_hh_small_box__road,it,it_hh_small_box,cat_item_object_wooden_box_v1,HH_SMALL_STORAGE,Небольшая деревянная коробочка,road,public_route,common,4,piece:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_road__in_use_or_stored__hh_small_storage,R_MASTER_LINK,pf in WK place-first-cartography; item WK refs: 1,,master_link:ILO010825;master_link:ILO010831,B,candidate
