own_id,pf_id,pf_class,find_context,item_group,owner_kind,holder_kind,controller_kind,access_policy,recognizers_rule,named_person,property_profile_ref,source_refs,confidence,status,note
own_threshing_barn__natural_in_situ__all,threshing_barn,workplace_household,natural_in_situ,*,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#threshing_barn;issue133:D14(issuecomment-5844152943);v5:property_profiles;pr98:m2c-items/property-context-candidate.json(natural access),C,candidate,природный материал на обрабатываемом/дворовом участке принадлежит двору-пользователю
own_grain_drying_shed_ovin__in_use_or_stored__ag_fish_hunt,grain_drying_shed_ovin,workplace_household,in_use_or_stored,AG_FISH_HUNT,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_fishing_v1,wk:place-first-cartography.json#grain_drying_shed_ovin;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,овин/гумно — хозяйственные постройки двора
own_grain_drying_shed_ovin__in_use_or_stored__church_consumables,grain_drying_shed_ovin,workplace_household,in_use_or_stored,CHURCH_CONSUMABLES,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#grain_drying_shed_ovin;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,овин/гумно — хозяйственные постройки двора
own_grain_drying_shed_ovin__in_use_or_stored__construction,grain_drying_shed_ovin,workplace_household,in_use_or_stored,CONSTRUCTION,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#grain_drying_shed_ovin;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,овин/гумно — хозяйственные постройки двора
own_grain_drying_shed_ovin__in_use_or_stored__cr_material,grain_drying_shed_ovin,workplace_household,in_use_or_stored,CR_MATERIAL,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#grain_drying_shed_ovin;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,овин/гумно — хозяйственные постройки двора
own_grain_drying_shed_ovin__in_use_or_stored__cr_tools,grain_drying_shed_ovin,workplace_household,in_use_or_stored,CR_TOOLS,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_workshop_tool_property_v1,wk:place-first-cartography.json#grain_drying_shed_ovin;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,овин/гумно — хозяйственные постройки двора
own_grain_drying_shed_ovin__in_use_or_stored__cr_waste,grain_drying_shed_ovin,workplace_household,in_use_or_stored,CR_WASTE,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#grain_drying_shed_ovin;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,овин/гумно — хозяйственные постройки двора
own_grain_drying_shed_ovin__in_use_or_stored__food,grain_drying_shed_ovin,workplace_household,in_use_or_stored,FOOD,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_food_trade_household_v1,wk:place-first-cartography.json#grain_drying_shed_ovin;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,овин/гумно — хозяйственные постройки двора
own_grain_drying_shed_ovin__in_use_or_stored__fuel,grain_drying_shed_ovin,workplace_household,in_use_or_stored,FUEL,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#grain_drying_shed_ovin;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,овин/гумно — хозяйственные постройки двора
own_grain_drying_shed_ovin__in_use_or_stored__hh_bedding_textile,grain_drying_shed_ovin,workplace_household,in_use_or_stored,HH_BEDDING_TEXTILE,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#grain_drying_shed_ovin;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,овин/гумно — хозяйственные постройки двора
own_grain_drying_shed_ovin__in_use_or_stored__hh_care,grain_drying_shed_ovin,workplace_household,in_use_or_stored,HH_CARE,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#grain_drying_shed_ovin;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,овин/гумно — хозяйственные постройки двора
own_grain_drying_shed_ovin__in_use_or_stored__hh_cleaning,grain_drying_shed_ovin,workplace_household,in_use_or_stored,HH_CLEANING,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#grain_drying_shed_ovin;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,овин/гумно — хозяйственные постройки двора
own_grain_drying_shed_ovin__in_use_or_stored__hh_cookware,grain_drying_shed_ovin,workplace_household,in_use_or_stored,HH_COOKWARE,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#grain_drying_shed_ovin;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,овин/гумно — хозяйственные постройки двора
own_grain_drying_shed_ovin__in_use_or_stored__hh_fire_light,grain_drying_shed_ovin,workplace_household,in_use_or_stored,HH_FIRE_LIGHT,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#grain_drying_shed_ovin;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,овин/гумно — хозяйственные постройки двора
own_grain_drying_shed_ovin__in_use_or_stored__hh_foodproc,grain_drying_shed_ovin,workplace_household,in_use_or_stored,HH_FOODPROC,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#grain_drying_shed_ovin;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,овин/гумно — хозяйственные постройки двора
own_grain_drying_shed_ovin__in_use_or_stored__hh_hearth_tools,grain_drying_shed_ovin,workplace_household,in_use_or_stored,HH_HEARTH_TOOLS,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#grain_drying_shed_ovin;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,овин/гумно — хозяйственные постройки двора
own_grain_drying_shed_ovin__in_use_or_stored__hh_locks,grain_drying_shed_ovin,workplace_household,in_use_or_stored,HH_LOCKS,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#grain_drying_shed_ovin;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,овин/гумно — хозяйственные постройки двора
own_grain_drying_shed_ovin__in_use_or_stored__hh_sewing,grain_drying_shed_ovin,workplace_household,in_use_or_stored,HH_SEWING,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#grain_drying_shed_ovin;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,овин/гумно — хозяйственные постройки двора
own_grain_drying_shed_ovin__in_use_or_stored__hh_small_storage,grain_drying_shed_ovin,workplace_household,in_use_or_stored,HH_SMALL_STORAGE,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#grain_drying_shed_ovin;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,овин/гумно — хозяйственные постройки двора
own_grain_drying_shed_ovin__in_use_or_stored__hh_tableware,grain_drying_shed_ovin,workplace_household,in_use_or_stored,HH_TABLEWARE,household,household_member,household_head,owner_permission_required,"owner;household_members;frequent_witnesses(neighbours,regular_visitors)",no,property_context_household_personal_v1,wk:place-first-cartography.json#grain_drying_shed_ovin;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,овин/гумно — хозяйственные постройки двора
