pr_id,scope_kind,scope_ref,region_id,category_ref,frequency_class,class_capped_from,probability_ppm,probability_rule_ref,count_limit,count_limit_basis,allowed_seasons,refresh_class,contract_scope_kind,source_pool,source_row_id,source_refs,confidence,pool_confidence,status
pr_000219,place_family,pf_cellar_granary,,cat_item_object_ceramic_cup_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row86,ipf_it_hh_ceramic_cup__cellar_granary,master_where_used:POT0017,C,C,candidate
pr_000220,place_family,pf_cellar_granary,,cat_item_object_ceramic_mug_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row94,ipf_it_hh_ceramic_mug__cellar_granary,master_where_used:POT0013,C,C,candidate
pr_000221,place_family,pf_cellar_granary,,cat_item_object_chopping_board_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row42,ipf_it_hh_chopping_board__cellar_granary,master_where_used:POT0010,C,C,candidate
pr_000222,place_family,pf_cellar_granary,,cat_item_object_clamp_peg_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row579,ipf_it_hh_peg_clamp__cellar_granary,master_where_used:HOU0029,C,C,candidate
pr_000223,place_family,pf_cellar_granary,,cat_item_object_cloth_bundle_v1,ubiquitous,,1000000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row428,ipf_it_hh_cloth_bundle__cellar_granary,master_link:ILO010841,C,B,candidate
pr_000224,place_family,pf_cellar_granary,,cat_item_object_codex_v1,rare,,125000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row792,ipf_it_ps_codex__cellar_granary,master_link:ILO009864,C,B,candidate
pr_000225,place_family,pf_cellar_granary,,cat_item_object_comb_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row627,ipf_it_ps_comb_double__cellar_granary,master_spawn:SPN003:HOU0026,C,B,candidate
pr_000226,place_family,pf_cellar_granary,,cat_item_object_cord_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row597,ipf_it_hh_cord__cellar_granary,master_link:ILO010853;master_link:ILO012182,C,B,candidate
pr_000227,place_family,pf_cellar_granary,,cat_item_object_dipper_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row34,ipf_it_hh_dipper__cellar_granary,master_where_used:POT0009,C,C,candidate
pr_000228,place_family,pf_cellar_granary,,cat_item_object_drawstring_pouch_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row673;data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row680,ipf_it_ps_leather_purse__cellar_granary,master_link:ILO002929;master_link:ILO002935;master_link:ILO010793;master_link:ILO010805;master_link:ILO010811;master_link:ILO010817 | master_link:ILO010799,C,B,candidate
pr_000229,place_family,pf_cellar_granary,,cat_item_object_fire_kit_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row719,ipf_it_ps_fire_kit__cellar_granary,master_where_used:HOU0011;master_where_used:HOU0012,C,C,candidate
pr_000230,place_family,pf_cellar_granary,,cat_item_object_firesteel_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row254,ipf_it_hh_firesteel__cellar_granary,master_where_used:HOU0012,C,C,candidate
pr_000231,place_family,pf_cellar_granary,,cat_item_object_flap_belt_pouch_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row687,ipf_it_ps_belt_pouch__cellar_granary,master_link:ILO002718;master_link:ILO002905;master_link:ILO002911;master_link:ILO002917,C,B,candidate
pr_000232,place_family,pf_cellar_granary,,cat_item_object_folding_balance_v1,rare,,125000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row835,ipf_it_ps_folding_balance__cellar_granary,master_link:ILO009365;master_link:ILO009389,C,B,candidate
pr_000233,place_family,pf_cellar_granary,,cat_item_object_frying_pan_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row114,ipf_it_hh_frying_pan__cellar_granary,master_where_used:POT0011,C,C,candidate
pr_000234,place_family,pf_cellar_granary,,cat_item_object_game_counter_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row898,ipf_it_ps_game_counter__cellar_granary,master_link:ILO010871;master_link:ILO010877,C,B,candidate
pr_000235,place_family,pf_cellar_granary,,cat_item_object_glazed_bowl_import_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row103,ipf_it_hh_glazed_bowl_import__cellar_granary,master_where_used:FRN0007;master_where_used:FRN0019;master_where_used:TRD0050,C,C,candidate
pr_000236,place_family,pf_cellar_granary,,cat_item_object_hand_quern_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row134,ipf_it_hh_hand_quern__cellar_granary,master_link:ILO006330,C,B,candidate
pr_000237,place_family,pf_cellar_granary,,cat_item_object_ice_grip_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row973,ipf_it_ps_ice_grips__cellar_granary,master_where_used:MSC0032,C,C,candidate
pr_000238,place_family,pf_cellar_granary,,cat_item_object_iron_clamp_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row616,ipf_it_hh_repair_clamp__cellar_granary,master_link:ILO003743;master_spawn:SPN009:HOU0032,C,B,candidate
pr_000239,place_family,pf_cellar_granary,,cat_item_object_iron_hook_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row571,ipf_it_hh_iron_hook__cellar_granary,master_where_used:HOU0033,C,C,candidate
pr_000240,place_family,pf_cellar_granary,,cat_item_object_jug_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row90,ipf_it_hh_ceramic_jug__cellar_granary,master_where_used:POT0020,C,C,candidate
pr_000241,place_family,pf_cellar_granary,,cat_item_object_key_bunch_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row466,ipf_it_hh_key_bunch__cellar_granary,master_link:ILO010895;master_link:ILO010901;master_link:ILO010907,C,B,candidate
pr_000242,place_family,pf_cellar_granary,,cat_item_object_key_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row459,ipf_it_hh_key__cellar_granary,master_link:ILO003921;master_link:ILO003933;master_link:ILO003939;master_link:ILO003945;master_spawn:SPN009:HOU0003;master_spawn:SPN009:OMI00662;master_spawn:SPN009:OMI00663;master_spawn:SPN009:OMI00664,C,B,candidate
pr_000243,place_family,pf_cellar_granary,,cat_item_object_knife_sheath_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row659,ipf_it_ps_knife_sheath__cellar_granary,master_link:ILO002941;master_link:ILO002947;master_link:ILO002953,C,B,candidate
pr_000244,place_family,pf_cellar_granary,,cat_item_object_lead_bulla_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row827,ipf_it_ps_lead_bulla__cellar_granary,master_where_used:TRD0054,C,C,candidate
pr_000245,place_family,pf_cellar_granary,,cat_item_object_lead_plomb_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row820,ipf_it_ps_lead_plomb__cellar_granary,master_link:ILO009341;master_link:ILO009347;master_spawn:SPN044:OMI01622,C,B,candidate
pr_000246,place_family,pf_cellar_granary,,cat_item_object_leather_strap_v1,ubiquitous,,1000000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row612,ipf_it_hh_leather_strap__cellar_granary,master_link:ILO002851,C,B,candidate
pr_000247,place_family,pf_cellar_granary,,cat_item_object_lock_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row435;data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row442;data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row449,ipf_it_hh_padlock_cylinder__cellar_granary,master_link:ILO003879;master_link:ILO003885;master_link:ILO003891;master_spawn:SPN007:TRD0029 | master_link:ILO003867;master_link:ILO003873;master_link:ILO003897;master_link:ILO003903;master_spawn:SPN009:HOU0002 | master_link:ILO003951;master_link:ILO003987;master_link:ILO003993;master_spawn:SPN009:OMI00671,C,B,candidate
pr_000248,place_family,pf_cellar_granary,,cat_item_object_long_handled_spoon_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row8,ipf_it_hh_long_spoon__cellar_granary,master_where_used:POT0003,C,C,candidate
pr_000249,place_family,pf_cellar_granary,,cat_item_object_merchant_bag_western_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row707,ipf_it_ps_western_bag__cellar_granary,master_where_used:FRN0030,C,C,candidate
pr_000250,place_family,pf_cellar_granary,,cat_item_object_metal_cauldron_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row110,ipf_it_hh_cauldron__cellar_granary,master_where_used:POT0026;master_where_used:POT0027,C,C,candidate
pr_000251,place_family,pf_cellar_granary,,cat_item_object_needle_case_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row524,ipf_it_hh_needle_case__cellar_granary,master_link:ILO010781;master_link:ILO010787,C,B,candidate
pr_000252,place_family,pf_cellar_granary,,cat_item_object_owner_tag_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row805,ipf_it_ps_owner_tag__cellar_granary,master_link:ILO009257;master_link:ILO009263;master_link:ILO009293;master_link:ILO009335;master_spawn:SPN044:OMI01607,C,B,candidate
pr_000253,place_family,pf_cellar_granary,,cat_item_object_parchment_leaf_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row786,ipf_it_ps_parchment__cellar_granary,master_link:ILO009759;master_spawn:SPN032:WRT0025,C,B,candidate
pr_000254,place_family,pf_cellar_granary,,cat_item_object_patch_kit_v1,ubiquitous,,1000000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row548,ipf_it_hh_patch_kit__cellar_granary,master_link:ILO010745;master_link:ILO010751;master_link:ILO010769,C,B,candidate
pr_000255,place_family,pf_cellar_granary,,cat_item_object_pilgrim_badge_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row1028,ipf_it_ps_pilgrim_badge__cellar_granary,master_where_used:FRN0032,C,C,candidate
pr_000256,place_family,pf_cellar_granary,,cat_item_object_sack_v1,common,,500000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row389,ipf_it_hh_cloth_sack__cellar_granary,master_spawn:SPN019:HOU0015;master_spawn:SPN032:HOU0015;master_spawn:SPN038:HOU0015;master_spawn:SPN044:HOU0015,C,B,candidate
pr_000257,place_family,pf_cellar_granary,,cat_item_object_saddle_quern_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row141,ipf_it_hh_saddle_quern__cellar_granary,master_where_used:POT0012,C,C,candidate
pr_000258,place_family,pf_cellar_granary,,cat_item_object_scoop_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row290,ipf_it_hh_ash_scoop__cellar_granary,master_where_used:HOU0020,C,C,candidate
pr_000259,place_family,pf_cellar_granary,,cat_item_object_sieve_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row145,ipf_it_hh_sieve__cellar_granary,master_where_used:POT0031,C,C,candidate
pr_000260,place_family,pf_cellar_granary,,cat_item_object_simple_lamp_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row248,ipf_it_hh_ceramic_lamp__cellar_granary,master_where_used:POT0022,C,C,candidate
pr_000261,place_family,pf_cellar_granary,,cat_item_object_small_casket_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row381,ipf_it_hh_small_casket__cellar_granary,master_link:ILO003831;master_link:ILO003963;master_spawn:SPN009:OMI00645,C,B,candidate
pr_000262,place_family,pf_cellar_granary,,cat_item_object_small_soft_bag_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row692,ipf_it_ps_small_bag__cellar_granary,master_where_used:HOU0041,C,C,candidate
pr_000263,place_family,pf_cellar_granary,,cat_item_object_spindle_whorl_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row473;data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row479,ipf_it_hh_clay_whorl__cellar_granary,master_link:ILO005766;master_link:ILO005771 | master_link:ILO006300;master_link:ILO006306,C,B,candidate
pr_000264,place_family,pf_cellar_granary,,cat_item_object_spinning_top_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row919,ipf_it_ps_spinning_top__cellar_granary,master_where_used:MSC0019,C,C,candidate
pr_000265,place_family,pf_cellar_granary,,cat_item_object_stave_vessel_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row206,ipf_it_hh_stave_vessel__cellar_granary,master_where_used:POT0025,C,C,candidate
pr_000266,place_family,pf_cellar_granary,,cat_item_object_storage_pot_v1,contextual,,250000,presence_ppm_from_frequency_class@1,1,default_minimum_1,winter;spring;summer;autumn,none,no_needs_cr,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_place_frequency.csv#row71,ipf_it_hh_storage_pot__cellar_granary,master_where_used:POT0018;master_where_used:POT0023,C,C,candidate
