tp_id,name_ru,object_kind,node_ref,name_status,first_attestation,source_refs,confidence
pn_v6_0880,Нижнее Залесье: брод,ford_place,nov_g1_09_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_03:880,C
pn_v6_0881,Старый Борок: село,village,nov_g1_09_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_03:881,C
pn_v6_0882,Нижний Наволок: пристань,river_landing,nov_g1_09_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_03:882,C
pn_v6_0883,Нижняя Глинка: село,village,nov_g1_09_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_03:883,C
pn_v6_0884,Нижние Луки: пристань,river_landing,nov_g1_09_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_03:884,C
pn_v6_0885,Нижний Погосток: брод,ford_place,nov_g1_09_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_03:885,C
pn_v6_0886,Старый Рыбный Стан: село,village,nov_g1_09_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_03:886,C
pn_v6_0887,Новый Волчий Бор: село,village,nov_g1_09_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_03:887,C
pn_v6_0888,Старый Кривой Ручей: пристань,river_landing,nov_g1_09_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_03:888,C
pn_v6_0889,Нижний Зимний Стан: деревня,hamlet,nov_g1_09_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_03:889,C
pn_v6_0890,Нижний Погосток: пристань,river_landing,nov_g1_09_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_04:890,C
pn_v6_0891,Нижний Рыбный Стан: брод,ford_place,nov_g1_09_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_04:891,C
pn_v6_0892,Большой Волчий Бор: село,village,nov_g1_09_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_04:892,C
pn_v6_0893,Нижний Кривой Ручей: село,village,nov_g1_09_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_04:893,C
pn_v6_0894,Зимний Стан: пристань,river_landing,nov_g1_09_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_04:894,C
pn_v6_0895,Сухая Грива: деревня,hamlet,nov_g1_09_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_04:895,C
pn_v6_0896,Нижний Чёрный Мох: брод,ford_place,nov_g1_09_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_04:896,C
pn_v6_0897,Нижняя Глухая Лука: село,village,nov_g1_09_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_04:897,C
pn_v6_0898,Нижний Ольшаник: пристань,river_landing,nov_g1_09_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_04:898,C
pn_v6_0899,Дальнее Следово: село,village,nov_g1_09_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_04:899,C
pn_v6_0900,Старая Каменка: пристань,river_landing,nov_g1_09_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_04:900,C
pn_v6_0901,Старое Заречье: брод,ford_place,nov_g1_09_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_04:901,C
pn_v6_0902,Новое Подборье: село,village,nov_g1_09_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_04:902,C
pn_v6_0903,Новые Ручьи: село,village,nov_g1_09_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_04:903,C
pn_v6_0904,Старый Малый Бор: пристань,river_landing,nov_g1_09_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_04:904,C
pn_v6_0905,Нижние Луга: деревня,hamlet,nov_g1_09_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_04:905,C
pn_v6_0906,Заречье: охотничий стан,hunting_camp,nov_g1_09_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_05:906,C
pn_v6_0907,Старое Подборье: охотничий стан,hunting_camp,nov_g1_09_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_05:907,C
pn_v6_0908,Ручьи: лесной стан,forest_work_camp,nov_g1_09_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_05:908,C
pn_v6_0909,Старый Сосновец: охотничий стан,hunting_camp,nov_g1_09_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_06:909,C
pn_v6_0910,Нижнее Мховое: охотничий стан,hunting_camp,nov_g1_09_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_06:910,C
pn_v6_0911,Озерец: лесной стан,forest_work_camp,nov_g1_09_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_09_06:911,C
