id,label,title,source_file,source_location,file_type,scale_level,node_type,parent_node_id,region_cell_code,root_g1_id,macro_zone,g1_type,place_template_id,evidence_status,status,confidence_project,degree,in_degree,out_degree,community,community_name,norm_label,color,grid_x,grid_y
gn_nov_g1_00_03_g4_004_sosnovets_u_shelon_selo_03_church_yard,Сосновец у Шелони: село: церковный двор и место схода,Сосновец у Шелони: село: церковный двор и место схода,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L2275,G4 location,G4,location,gn_nov_g1_00_03_g3_004_sosnovets_u_shelon_selo,nov_g1_00_03,gn_nov_g1_00_03,shelon_west_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,сосновец у шелони: село: церковный двор и место схода,#b07aa1,0,3
gn_nov_g1_00_03_g4_004_sosnovets_u_shelon_selo_04_elder_yard,Сосновец у Шелони: село: старший двор,Сосновец у Шелони: село: старший двор,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L2276,G4 location,G4,location,gn_nov_g1_00_03_g3_004_sosnovets_u_shelon_selo,nov_g1_00_03,gn_nov_g1_00_03,shelon_west_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,сосновец у шелони: село: старший двор,#b07aa1,0,3
gn_nov_g1_00_03_g4_004_sosnovets_u_shelon_selo_05_common_yards,Сосновец у Шелони: село: ряд обычных дворов,Сосновец у Шелони: село: ряд обычных дворов,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L2277,G4 location,G4,location,gn_nov_g1_00_03_g3_004_sosnovets_u_shelon_selo,nov_g1_00_03,gn_nov_g1_00_03,shelon_west_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,9,5,4,3,G4 locations,сосновец у шелони: село: ряд обычных дворов,#b07aa1,0,3
gn_nov_g1_00_03_g4_004_sosnovets_u_shelon_selo_06_edge_poor_yards,Сосновец у Шелони: село: крайние и бедные дворы,Сосновец у Шелони: село: крайние и бедные дворы,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L2278,G4 location,G4,location,gn_nov_g1_00_03_g3_004_sosnovets_u_shelon_selo,nov_g1_00_03,gn_nov_g1_00_03,shelon_west_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,сосновец у шелони: село: крайние и бедные дворы,#b07aa1,0,3
gn_nov_g1_00_03_g4_004_sosnovets_u_shelon_selo_07_klet_barn_zone,"Сосновец у Шелони: село: клети, амбары и зерновые закрома","Сосновец у Шелони: село: клети, амбары и зерновые закрома",tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L2279,G4 location,G4,location,gn_nov_g1_00_03_g3_004_sosnovets_u_shelon_selo,nov_g1_00_03,gn_nov_g1_00_03,shelon_west_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,"сосновец у шелони: село: клети, амбары и зерновые закрома",#b07aa1,0,3
gn_nov_g1_00_03_g4_004_sosnovets_u_shelon_selo_08_cattle_yard,Сосновец у Шелони: село: скотные загоны и хлевы,Сосновец у Шелони: село: скотные загоны и хлевы,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L2280,G4 location,G4,location,gn_nov_g1_00_03_g3_004_sosnovets_u_shelon_selo,nov_g1_00_03,gn_nov_g1_00_03,shelon_west_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,сосновец у шелони: село: скотные загоны и хлевы,#b07aa1,0,3
gn_nov_g1_00_03_g4_004_sosnovets_u_shelon_selo_09_well_or_stream,Сосновец у Шелони: село: колодец или ручей у села,Сосновец у Шелони: село: колодец или ручей у села,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L2281,G4 location,G4,location,gn_nov_g1_00_03_g3_004_sosnovets_u_shelon_selo,nov_g1_00_03,gn_nov_g1_00_03,shelon_west_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,сосновец у шелони: село: колодец или ручей у села,#b07aa1,0,3
gn_nov_g1_00_03_g4_004_sosnovets_u_shelon_selo_10_garden_strip,Сосновец у Шелони: село: огородная полоса,Сосновец у Шелони: село: огородная полоса,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L2282,G4 location,G4,location,gn_nov_g1_00_03_g3_004_sosnovets_u_shelon_selo,nov_g1_00_03,gn_nov_g1_00_03,shelon_west_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,сосновец у шелони: село: огородная полоса,#b07aa1,0,3
gn_nov_g1_00_03_g4_004_sosnovets_u_shelon_selo_11_field_edge,Сосновец у Шелони: село: выход к пашне и сенокосу,Сосновец у Шелони: село: выход к пашне и сенокосу,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L2283,G4 location,G4,location,gn_nov_g1_00_03_g3_004_sosnovets_u_shelon_selo,nov_g1_00_03,gn_nov_g1_00_03,shelon_west_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,сосновец у шелони: село: выход к пашне и сенокосу,#b07aa1,0,3
gn_nov_g1_00_03_g4_004_sosnovets_u_shelon_selo_12_forest_or_river_exit,"Сосновец у Шелони: село: выход к лесу, реке или просёлку","Сосновец у Шелони: село: выход к лесу, реке или просёлку",tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L2284,G4 location,G4,location,gn_nov_g1_00_03_g3_004_sosnovets_u_shelon_selo,nov_g1_00_03,gn_nov_g1_00_03,shelon_west_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,"сосновец у шелони: село: выход к лесу, реке или просёлку",#b07aa1,0,3
gn_nov_g1_00_03_g4_005_mhovoe_na_shelon_pristan_01_road_approach,Мховое на Шелони: пристань: сухопутный подход к воде,Мховое на Шелони: пристань: сухопутный подход к воде,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L2285,G4 location,G4,location,gn_nov_g1_00_03_g3_005_mhovoe_na_shelon_pristan,nov_g1_00_03,gn_nov_g1_00_03,shelon_west_corridor,dense_river_road,pt_river_landing,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,мховое на шелони: пристань: сухопутный подход к воде,#b07aa1,0,3
gn_nov_g1_00_03_g4_005_mhovoe_na_shelon_pristan_02_waiting_bank,Мховое на Шелони: пристань: берег ожидания,Мховое на Шелони: пристань: берег ожидания,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L2286,G4 location,G4,location,gn_nov_g1_00_03_g3_005_mhovoe_na_shelon_pristan,nov_g1_00_03,gn_nov_g1_00_03,shelon_west_corridor,dense_river_road,pt_river_landing,historically_plausible_required_detail,draft,medium_low,9,5,4,3,G4 locations,мховое на шелони: пристань: берег ожидания,#b07aa1,0,3
gn_nov_g1_00_03_g4_005_mhovoe_na_shelon_pristan_03_landing_planks,Мховое на Шелони: пристань: мостки или земляная пристань,Мховое на Шелони: пристань: мостки или земляная пристань,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L2287,G4 location,G4,location,gn_nov_g1_00_03_g3_005_mhovoe_na_shelon_pristan,nov_g1_00_03,gn_nov_g1_00_03,shelon_west_corridor,dense_river_road,pt_river_landing,historically_plausible_required_detail,draft,medium_low,11,6,5,3,G4 locations,мховое на шелони: пристань: мостки или земляная пристань,#b07aa1,0,3
gn_nov_g1_00_03_g4_005_mhovoe_na_shelon_pristan_04_boat_shelter,Мховое на Шелони: пристань: лодочная зона и навес,Мховое на Шелони: пристань: лодочная зона и навес,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L2288,G4 location,G4,location,gn_nov_g1_00_03_g3_005_mhovoe_na_shelon_pristan,nov_g1_00_03,gn_nov_g1_00_03,shelon_west_corridor,dense_river_road,pt_river_landing,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,мховое на шелони: пристань: лодочная зона и навес,#b07aa1,0,3
gn_nov_g1_00_03_g4_005_mhovoe_na_shelon_pristan_05_storage_shed,Мховое на Шелони: пристань: складская клеть у воды,Мховое на Шелони: пристань: складская клеть у воды,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L2289,G4 location,G4,location,gn_nov_g1_00_03_g3_005_mhovoe_na_shelon_pristan,nov_g1_00_03,gn_nov_g1_00_03,shelon_west_corridor,dense_river_road,pt_river_landing,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,мховое на шелони: пристань: складская клеть у воды,#b07aa1,0,3
gn_nov_g1_00_03_g4_005_mhovoe_na_shelon_pristan_06_camp_fire,Мховое на Шелони: пристань: кострище и место путников,Мховое на Шелони: пристань: кострище и место путников,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L2290,G4 location,G4,location,gn_nov_g1_00_03_g3_005_mhovoe_na_shelon_pristan,nov_g1_00_03,gn_nov_g1_00_03,shelon_west_corridor,dense_river_road,pt_river_landing,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,мховое на шелони: пристань: кострище и место путников,#b07aa1,0,3
gn_nov_g1_00_03_g4_005_mhovoe_na_shelon_pristan_07_cargo_slope,Мховое на Шелони: пристань: склон для груза и саней,Мховое на Шелони: пристань: склон для груза и саней,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L2291,G4 location,G4,location,gn_nov_g1_00_03_g3_005_mhovoe_na_shelon_pristan,nov_g1_00_03,gn_nov_g1_00_03,shelon_west_corridor,dense_river_road,pt_river_landing,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,мховое на шелони: пристань: склон для груза и саней,#b07aa1,0,3
gn_nov_g1_00_03_g4_005_mhovoe_na_shelon_pristan_08_water_edge,Мховое на Шелони: пристань: урез воды и течение,Мховое на Шелони: пристань: урез воды и течение,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L2292,G4 location,G4,location,gn_nov_g1_00_03_g3_005_mhovoe_na_shelon_pristan,nov_g1_00_03,gn_nov_g1_00_03,shelon_west_corridor,dense_river_road,pt_river_landing,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,мховое на шелони: пристань: урез воды и течение,#b07aa1,0,3
gn_nov_g1_00_03_g4_005_mhovoe_na_shelon_pristan_09_upstream_path,Мховое на Шелони: пристань: тропа вверх по берегу,Мховое на Шелони: пристань: тропа вверх по берегу,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L2293,G4 location,G4,location,gn_nov_g1_00_03_g3_005_mhovoe_na_shelon_pristan,nov_g1_00_03,gn_nov_g1_00_03,shelon_west_corridor,dense_river_road,pt_river_landing,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,мховое на шелони: пристань: тропа вверх по берегу,#b07aa1,0,3
gn_nov_g1_00_03_g4_005_mhovoe_na_shelon_pristan_10_opposite_route,Мховое на Шелони: пристань: выход на противоположный маршрут,Мховое на Шелони: пристань: выход на противоположный маршрут,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L2294,G4 location,G4,location,gn_nov_g1_00_03_g3_005_mhovoe_na_shelon_pristan,nov_g1_00_03,gn_nov_g1_00_03,shelon_west_corridor,dense_river_road,pt_river_landing,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,мховое на шелони: пристань: выход на противоположный маршрут,#b07aa1,0,3
gn_nov_g1_00_03_g4_006_ozerets_u_shelon_derevnya_01_entry_track,Озерец у Шелони: деревня: въездная тропа деревни,Озерец у Шелони: деревня: въездная тропа деревни,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L2295,G4 location,G4,location,gn_nov_g1_00_03_g3_006_ozerets_u_shelon_derevnya,nov_g1_00_03,gn_nov_g1_00_03,shelon_west_corridor,dense_river_road,pt_hamlet,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,озерец у шелони: деревня: въездная тропа деревни,#b07aa1,0,3
gn_nov_g1_00_03_g4_006_ozerets_u_shelon_derevnya_02_village_passage,Озерец у Шелони: деревня: проход между дворами,Озерец у Шелони: деревня: проход между дворами,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L2296,G4 location,G4,location,gn_nov_g1_00_03_g3_006_ozerets_u_shelon_derevnya,nov_g1_00_03,gn_nov_g1_00_03,shelon_west_corridor,dense_river_road,pt_hamlet,historically_plausible_required_detail,draft,medium_low,9,5,4,3,G4 locations,озерец у шелони: деревня: проход между дворами,#b07aa1,0,3
gn_nov_g1_00_03_g4_006_ozerets_u_shelon_derevnya_03_senior_yard,Озерец у Шелони: деревня: старший двор,Озерец у Шелони: деревня: старший двор,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L2297,G4 location,G4,location,gn_nov_g1_00_03_g3_006_ozerets_u_shelon_derevnya,nov_g1_00_03,gn_nov_g1_00_03,shelon_west_corridor,dense_river_road,pt_hamlet,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,озерец у шелони: деревня: старший двор,#b07aa1,0,3
