fp_id,region_id,fl_id,table,pf_id,season,frequency_class,weight,visible_state,confidence,basis,status
fp_hb_eriophorum_vaginatum__marshy_stream__autumn,region_novgorod_land,fl_hb_eriophorum_vaginatum,herbs,marshy_stream,autumn,contextual,2,vegetative,B,"habitat_class BOG:8 FEN:2 -> marshy_stream (max); season from visible months II–I",candidate
fp_hb_eriophorum_angustifolium__bog__spring,region_novgorod_land,fl_hb_eriophorum_angustifolium,herbs,bog,spring,common,4,flowering,C,"habitat_class FEN:4 BOG:2 -> bog (max); season from visible months IV–X",candidate
fp_hb_eriophorum_angustifolium__bog__summer,region_novgorod_land,fl_hb_eriophorum_angustifolium,herbs,bog,summer,common,4,fruiting,C,"habitat_class FEN:4 BOG:2 -> bog (max); season from visible months IV–X",candidate
fp_hb_eriophorum_angustifolium__bog__autumn,region_novgorod_land,fl_hb_eriophorum_angustifolium,herbs,bog,autumn,common,4,vegetative,C,"habitat_class FEN:4 BOG:2 -> bog (max); season from visible months IV–X",candidate
fp_hb_eriophorum_angustifolium__marshy_stream__spring,region_novgorod_land,fl_hb_eriophorum_angustifolium,herbs,marshy_stream,spring,common,4,flowering,C,"habitat_class FEN:4 BOG:2 -> marshy_stream (max); season from visible months IV–X",candidate
fp_hb_eriophorum_angustifolium__marshy_stream__summer,region_novgorod_land,fl_hb_eriophorum_angustifolium,herbs,marshy_stream,summer,common,4,fruiting,C,"habitat_class FEN:4 BOG:2 -> marshy_stream (max); season from visible months IV–X",candidate
fp_hb_eriophorum_angustifolium__marshy_stream__autumn,region_novgorod_land,fl_hb_eriophorum_angustifolium,herbs,marshy_stream,autumn,common,4,vegetative,C,"habitat_class FEN:4 BOG:2 -> marshy_stream (max); season from visible months IV–X",candidate
fp_hb_juncus_effusus__bridge_crossing__winter,region_novgorod_land,fl_hb_juncus_effusus,herbs,bridge_crossing,winter,contextual,2,winter_form,C,"habitat_class WETMEADOW:4 PASTURE:2 BANK:2 -> bridge_crossing (max); season from visible months II–I",candidate
fp_hb_juncus_effusus__bridge_crossing__spring,region_novgorod_land,fl_hb_juncus_effusus,herbs,bridge_crossing,spring,contextual,2,vegetative,C,"habitat_class WETMEADOW:4 PASTURE:2 BANK:2 -> bridge_crossing (max); season from visible months II–I",candidate
fp_hb_juncus_effusus__bridge_crossing__summer,region_novgorod_land,fl_hb_juncus_effusus,herbs,bridge_crossing,summer,contextual,2,fruiting,C,"habitat_class WETMEADOW:4 PASTURE:2 BANK:2 -> bridge_crossing (max); season from visible months II–I",candidate
fp_hb_juncus_effusus__bridge_crossing__autumn,region_novgorod_land,fl_hb_juncus_effusus,herbs,bridge_crossing,autumn,contextual,2,vegetative,C,"habitat_class WETMEADOW:4 PASTURE:2 BANK:2 -> bridge_crossing (max); season from visible months II–I",candidate
fp_hb_juncus_effusus__ferry_landing__winter,region_novgorod_land,fl_hb_juncus_effusus,herbs,ferry_landing,winter,contextual,2,winter_form,C,"habitat_class WETMEADOW:4 PASTURE:2 BANK:2 -> ferry_landing (max); season from visible months II–I",candidate
fp_hb_juncus_effusus__ferry_landing__spring,region_novgorod_land,fl_hb_juncus_effusus,herbs,ferry_landing,spring,contextual,2,vegetative,C,"habitat_class WETMEADOW:4 PASTURE:2 BANK:2 -> ferry_landing (max); season from visible months II–I",candidate
fp_hb_juncus_effusus__ferry_landing__summer,region_novgorod_land,fl_hb_juncus_effusus,herbs,ferry_landing,summer,contextual,2,fruiting,C,"habitat_class WETMEADOW:4 PASTURE:2 BANK:2 -> ferry_landing (max); season from visible months II–I",candidate
fp_hb_juncus_effusus__ferry_landing__autumn,region_novgorod_land,fl_hb_juncus_effusus,herbs,ferry_landing,autumn,contextual,2,vegetative,C,"habitat_class WETMEADOW:4 PASTURE:2 BANK:2 -> ferry_landing (max); season from visible months II–I",candidate
fp_hb_juncus_effusus__fishing_camp__winter,region_novgorod_land,fl_hb_juncus_effusus,herbs,fishing_camp,winter,contextual,2,winter_form,C,"habitat_class WETMEADOW:4 PASTURE:2 BANK:2 -> fishing_camp (max); season from visible months II–I",candidate
fp_hb_juncus_effusus__fishing_camp__spring,region_novgorod_land,fl_hb_juncus_effusus,herbs,fishing_camp,spring,contextual,2,vegetative,C,"habitat_class WETMEADOW:4 PASTURE:2 BANK:2 -> fishing_camp (max); season from visible months II–I",candidate
fp_hb_juncus_effusus__fishing_camp__summer,region_novgorod_land,fl_hb_juncus_effusus,herbs,fishing_camp,summer,contextual,2,fruiting,C,"habitat_class WETMEADOW:4 PASTURE:2 BANK:2 -> fishing_camp (max); season from visible months II–I",candidate
fp_hb_juncus_effusus__fishing_camp__autumn,region_novgorod_land,fl_hb_juncus_effusus,herbs,fishing_camp,autumn,contextual,2,vegetative,C,"habitat_class WETMEADOW:4 PASTURE:2 BANK:2 -> fishing_camp (max); season from visible months II–I",candidate
fp_hb_juncus_effusus__floodplain_meadow__winter,region_novgorod_land,fl_hb_juncus_effusus,herbs,floodplain_meadow,winter,common,4,winter_form,C,"habitat_class WETMEADOW:4 PASTURE:2 BANK:2 -> floodplain_meadow (max); season from visible months II–I",candidate
fp_hb_juncus_effusus__floodplain_meadow__spring,region_novgorod_land,fl_hb_juncus_effusus,herbs,floodplain_meadow,spring,common,4,vegetative,C,"habitat_class WETMEADOW:4 PASTURE:2 BANK:2 -> floodplain_meadow (max); season from visible months II–I",candidate
fp_hb_juncus_effusus__floodplain_meadow__summer,region_novgorod_land,fl_hb_juncus_effusus,herbs,floodplain_meadow,summer,common,4,fruiting,C,"habitat_class WETMEADOW:4 PASTURE:2 BANK:2 -> floodplain_meadow (max); season from visible months II–I",candidate
fp_hb_juncus_effusus__floodplain_meadow__autumn,region_novgorod_land,fl_hb_juncus_effusus,herbs,floodplain_meadow,autumn,common,4,vegetative,C,"habitat_class WETMEADOW:4 PASTURE:2 BANK:2 -> floodplain_meadow (max); season from visible months II–I",candidate
fp_hb_juncus_effusus__lake_shore__winter,region_novgorod_land,fl_hb_juncus_effusus,herbs,lake_shore,winter,contextual,2,winter_form,C,"habitat_class WETMEADOW:4 PASTURE:2 BANK:2 -> lake_shore (max); season from visible months II–I",candidate
fp_hb_juncus_effusus__lake_shore__spring,region_novgorod_land,fl_hb_juncus_effusus,herbs,lake_shore,spring,contextual,2,vegetative,C,"habitat_class WETMEADOW:4 PASTURE:2 BANK:2 -> lake_shore (max); season from visible months II–I",candidate
fp_hb_juncus_effusus__lake_shore__summer,region_novgorod_land,fl_hb_juncus_effusus,herbs,lake_shore,summer,contextual,2,fruiting,C,"habitat_class WETMEADOW:4 PASTURE:2 BANK:2 -> lake_shore (max); season from visible months II–I",candidate
fp_hb_juncus_effusus__lake_shore__autumn,region_novgorod_land,fl_hb_juncus_effusus,herbs,lake_shore,autumn,contextual,2,vegetative,C,"habitat_class WETMEADOW:4 PASTURE:2 BANK:2 -> lake_shore (max); season from visible months II–I",candidate
fp_hb_juncus_effusus__marshy_stream__winter,region_novgorod_land,fl_hb_juncus_effusus,herbs,marshy_stream,winter,common,4,winter_form,C,"habitat_class WETMEADOW:4 PASTURE:2 BANK:2 -> marshy_stream (max); season from visible months II–I",candidate
fp_hb_juncus_effusus__marshy_stream__spring,region_novgorod_land,fl_hb_juncus_effusus,herbs,marshy_stream,spring,common,4,vegetative,C,"habitat_class WETMEADOW:4 PASTURE:2 BANK:2 -> marshy_stream (max); season from visible months II–I",candidate
fp_hb_juncus_effusus__marshy_stream__summer,region_novgorod_land,fl_hb_juncus_effusus,herbs,marshy_stream,summer,common,4,fruiting,C,"habitat_class WETMEADOW:4 PASTURE:2 BANK:2 -> marshy_stream (max); season from visible months II–I",candidate
fp_hb_juncus_effusus__marshy_stream__autumn,region_novgorod_land,fl_hb_juncus_effusus,herbs,marshy_stream,autumn,common,4,vegetative,C,"habitat_class WETMEADOW:4 PASTURE:2 BANK:2 -> marshy_stream (max); season from visible months II–I",candidate
fp_hb_juncus_effusus__pasture__winter,region_novgorod_land,fl_hb_juncus_effusus,herbs,pasture,winter,contextual,2,winter_form,C,"habitat_class WETMEADOW:4 PASTURE:2 BANK:2 -> pasture (max); season from visible months II–I",candidate
fp_hb_juncus_effusus__pasture__spring,region_novgorod_land,fl_hb_juncus_effusus,herbs,pasture,spring,contextual,2,vegetative,C,"habitat_class WETMEADOW:4 PASTURE:2 BANK:2 -> pasture (max); season from visible months II–I",candidate
fp_hb_juncus_effusus__pasture__summer,region_novgorod_land,fl_hb_juncus_effusus,herbs,pasture,summer,contextual,2,fruiting,C,"habitat_class WETMEADOW:4 PASTURE:2 BANK:2 -> pasture (max); season from visible months II–I",candidate
fp_hb_juncus_effusus__pasture__autumn,region_novgorod_land,fl_hb_juncus_effusus,herbs,pasture,autumn,contextual,2,vegetative,C,"habitat_class WETMEADOW:4 PASTURE:2 BANK:2 -> pasture (max); season from visible months II–I",candidate
fp_hb_juncus_effusus__riverbank__winter,region_novgorod_land,fl_hb_juncus_effusus,herbs,riverbank,winter,contextual,2,winter_form,C,"habitat_class WETMEADOW:4 PASTURE:2 BANK:2 -> riverbank (max); season from visible months II–I",candidate
fp_hb_juncus_effusus__riverbank__spring,region_novgorod_land,fl_hb_juncus_effusus,herbs,riverbank,spring,contextual,2,vegetative,C,"habitat_class WETMEADOW:4 PASTURE:2 BANK:2 -> riverbank (max); season from visible months II–I",candidate
fp_hb_juncus_effusus__riverbank__summer,region_novgorod_land,fl_hb_juncus_effusus,herbs,riverbank,summer,contextual,2,fruiting,C,"habitat_class WETMEADOW:4 PASTURE:2 BANK:2 -> riverbank (max); season from visible months II–I",candidate
fp_hb_juncus_effusus__riverbank__autumn,region_novgorod_land,fl_hb_juncus_effusus,herbs,riverbank,autumn,contextual,2,vegetative,C,"habitat_class WETMEADOW:4 PASTURE:2 BANK:2 -> riverbank (max); season from visible months II–I",candidate
fp_hb_juncus_bufonius__ferry_landing__summer,region_novgorod_land,fl_hb_juncus_bufonius,herbs,ferry_landing,summer,contextual,2,fruiting,C,"habitat_class TRAMPLED:2 -> ferry_landing (max); season from visible months VI–X",candidate
fp_hb_juncus_bufonius__ferry_landing__autumn,region_novgorod_land,fl_hb_juncus_bufonius,herbs,ferry_landing,autumn,contextual,2,fruiting,C,"habitat_class TRAMPLED:2 -> ferry_landing (max); season from visible months VI–X",candidate
fp_hb_juncus_bufonius__forest_track__summer,region_novgorod_land,fl_hb_juncus_bufonius,herbs,forest_track,summer,contextual,2,fruiting,C,"habitat_class TRAMPLED:2 -> forest_track (max); season from visible months VI–X",candidate
fp_hb_juncus_bufonius__forest_track__autumn,region_novgorod_land,fl_hb_juncus_bufonius,herbs,forest_track,autumn,contextual,2,fruiting,C,"habitat_class TRAMPLED:2 -> forest_track (max); season from visible months VI–X",candidate
fp_hb_juncus_bufonius__market_square__summer,region_novgorod_land,fl_hb_juncus_bufonius,herbs,market_square,summer,contextual,2,fruiting,C,"habitat_class TRAMPLED:2 -> market_square (max); season from visible months VI–X",candidate
fp_hb_juncus_bufonius__market_square__autumn,region_novgorod_land,fl_hb_juncus_bufonius,herbs,market_square,autumn,contextual,2,fruiting,C,"habitat_class TRAMPLED:2 -> market_square (max); season from visible months VI–X",candidate
fp_hb_juncus_bufonius__river_wharf__summer,region_novgorod_land,fl_hb_juncus_bufonius,herbs,river_wharf,summer,contextual,2,fruiting,C,"habitat_class TRAMPLED:2 -> river_wharf (max); season from visible months VI–X",candidate
fp_hb_juncus_bufonius__river_wharf__autumn,region_novgorod_land,fl_hb_juncus_bufonius,herbs,river_wharf,autumn,contextual,2,fruiting,C,"habitat_class TRAMPLED:2 -> river_wharf (max); season from visible months VI–X",candidate
fp_hb_juncus_bufonius__road__summer,region_novgorod_land,fl_hb_juncus_bufonius,herbs,road,summer,contextual,2,fruiting,C,"habitat_class TRAMPLED:2 -> road (max); season from visible months VI–X",candidate
fp_hb_juncus_bufonius__road__autumn,region_novgorod_land,fl_hb_juncus_bufonius,herbs,road,autumn,contextual,2,fruiting,C,"habitat_class TRAMPLED:2 -> road (max); season from visible months VI–X",candidate
fp_hb_juncus_bufonius__rural_yard__summer,region_novgorod_land,fl_hb_juncus_bufonius,herbs,rural_yard,summer,contextual,2,fruiting,C,"habitat_class TRAMPLED:2 -> rural_yard (max); season from visible months VI–X",candidate
fp_hb_juncus_bufonius__rural_yard__autumn,region_novgorod_land,fl_hb_juncus_bufonius,herbs,rural_yard,autumn,contextual,2,fruiting,C,"habitat_class TRAMPLED:2 -> rural_yard (max); season from visible months VI–X",candidate
fp_hb_juncus_bufonius__town_street__summer,region_novgorod_land,fl_hb_juncus_bufonius,herbs,town_street,summer,contextual,2,fruiting,C,"habitat_class TRAMPLED:2 -> town_street (max); season from visible months VI–X",candidate
fp_hb_juncus_bufonius__town_street__autumn,region_novgorod_land,fl_hb_juncus_bufonius,herbs,town_street,autumn,contextual,2,fruiting,C,"habitat_class TRAMPLED:2 -> town_street (max); season from visible months VI–X",candidate
fp_hb_juncus_bufonius__village_lane__summer,region_novgorod_land,fl_hb_juncus_bufonius,herbs,village_lane,summer,contextual,2,fruiting,C,"habitat_class TRAMPLED:2 -> village_lane (max); season from visible months VI–X",candidate
fp_hb_juncus_bufonius__village_lane__autumn,region_novgorod_land,fl_hb_juncus_bufonius,herbs,village_lane,autumn,contextual,2,fruiting,C,"habitat_class TRAMPLED:2 -> village_lane (max); season from visible months VI–X",candidate
fp_hb_scheuchzeria_palustris__bog__spring,region_novgorod_land,fl_hb_scheuchzeria_palustris,herbs,bog,spring,contextual,2,flowering,B,"habitat_class BOG:2 -> bog (max); season from visible months V–IX",candidate
fp_hb_scheuchzeria_palustris__bog__summer,region_novgorod_land,fl_hb_scheuchzeria_palustris,herbs,bog,summer,contextual,2,fruiting,B,"habitat_class BOG:2 -> bog (max); season from visible months V–IX",candidate
fp_hb_scheuchzeria_palustris__bog__autumn,region_novgorod_land,fl_hb_scheuchzeria_palustris,herbs,bog,autumn,contextual,2,vegetative,B,"habitat_class BOG:2 -> bog (max); season from visible months V–IX",candidate
fp_hb_luzula_pilosa__conifer_woodland__winter,region_novgorod_land,fl_hb_luzula_pilosa,herbs,conifer_woodland,winter,contextual,2,winter_form,C,"habitat_class MIXED:2 CONIFER:2 -> conifer_woodland (max); season from visible months III–XI",candidate
fp_hb_luzula_pilosa__conifer_woodland__spring,region_novgorod_land,fl_hb_luzula_pilosa,herbs,conifer_woodland,spring,contextual,2,fruiting,C,"habitat_class MIXED:2 CONIFER:2 -> conifer_woodland (max); season from visible months III–XI",candidate
fp_hb_luzula_pilosa__conifer_woodland__summer,region_novgorod_land,fl_hb_luzula_pilosa,herbs,conifer_woodland,summer,contextual,2,fruiting,C,"habitat_class MIXED:2 CONIFER:2 -> conifer_woodland (max); season from visible months III–XI",candidate
fp_hb_luzula_pilosa__conifer_woodland__autumn,region_novgorod_land,fl_hb_luzula_pilosa,herbs,conifer_woodland,autumn,contextual,2,vegetative,C,"habitat_class MIXED:2 CONIFER:2 -> conifer_woodland (max); season from visible months III–XI",candidate
fp_hb_luzula_pilosa__hunting_ground__winter,region_novgorod_land,fl_hb_luzula_pilosa,herbs,hunting_ground,winter,contextual,2,winter_form,C,"habitat_class MIXED:2 CONIFER:2 -> hunting_ground (max); season from visible months III–XI",candidate
fp_hb_luzula_pilosa__hunting_ground__spring,region_novgorod_land,fl_hb_luzula_pilosa,herbs,hunting_ground,spring,contextual,2,fruiting,C,"habitat_class MIXED:2 CONIFER:2 -> hunting_ground (max); season from visible months III–XI",candidate
fp_hb_luzula_pilosa__hunting_ground__summer,region_novgorod_land,fl_hb_luzula_pilosa,herbs,hunting_ground,summer,contextual,2,fruiting,C,"habitat_class MIXED:2 CONIFER:2 -> hunting_ground (max); season from visible months III–XI",candidate
fp_hb_luzula_pilosa__hunting_ground__autumn,region_novgorod_land,fl_hb_luzula_pilosa,herbs,hunting_ground,autumn,contextual,2,vegetative,C,"habitat_class MIXED:2 CONIFER:2 -> hunting_ground (max); season from visible months III–XI",candidate
fp_hb_luzula_pilosa__mixed_woodland__winter,region_novgorod_land,fl_hb_luzula_pilosa,herbs,mixed_woodland,winter,contextual,2,winter_form,C,"habitat_class MIXED:2 CONIFER:2 -> mixed_woodland (max); season from visible months III–XI",candidate
fp_hb_luzula_pilosa__mixed_woodland__spring,region_novgorod_land,fl_hb_luzula_pilosa,herbs,mixed_woodland,spring,contextual,2,fruiting,C,"habitat_class MIXED:2 CONIFER:2 -> mixed_woodland (max); season from visible months III–XI",candidate
fp_hb_luzula_pilosa__mixed_woodland__summer,region_novgorod_land,fl_hb_luzula_pilosa,herbs,mixed_woodland,summer,contextual,2,fruiting,C,"habitat_class MIXED:2 CONIFER:2 -> mixed_woodland (max); season from visible months III–XI",candidate
fp_hb_luzula_pilosa__mixed_woodland__autumn,region_novgorod_land,fl_hb_luzula_pilosa,herbs,mixed_woodland,autumn,contextual,2,vegetative,C,"habitat_class MIXED:2 CONIFER:2 -> mixed_woodland (max); season from visible months III–XI",candidate
fp_hb_schoenoplectus_lacustris__fishing_camp__winter,region_novgorod_land,fl_hb_schoenoplectus_lacustris,herbs,fishing_camp,winter,common,4,winter_form,C,"habitat_class SHORE:4 WATERSUB:2 -> fishing_camp (max); season from visible months II–I",candidate
fp_hb_schoenoplectus_lacustris__fishing_camp__spring,region_novgorod_land,fl_hb_schoenoplectus_lacustris,herbs,fishing_camp,spring,common,4,vegetative,C,"habitat_class SHORE:4 WATERSUB:2 -> fishing_camp (max); season from visible months II–I",candidate
fp_hb_schoenoplectus_lacustris__fishing_camp__summer,region_novgorod_land,fl_hb_schoenoplectus_lacustris,herbs,fishing_camp,summer,common,4,fruiting,C,"habitat_class SHORE:4 WATERSUB:2 -> fishing_camp (max); season from visible months II–I",candidate
fp_hb_schoenoplectus_lacustris__fishing_camp__autumn,region_novgorod_land,fl_hb_schoenoplectus_lacustris,herbs,fishing_camp,autumn,common,4,fruiting,C,"habitat_class SHORE:4 WATERSUB:2 -> fishing_camp (max); season from visible months II–I",candidate
